DG,DG_limit,Order_1,QBDRAP
0.0157314694331397,0.0,0.0157314694331397,0.014879015619075859
0.0002852977081805708,0.0,0.0061603638817062985,0.004578256674261006
0.00028368904365008165,0.0,0.0038488190087561046,0.0024266534557729593
0.00028368831292745477,0.0,0.002797132652417661,0.0013765181946190307
0.0002836883170472482,0.0,0.002203001708198632,0.0009165776319642827
0.0002836883155820813,0.0,0.0018193568497965717,0.0006903050098365949
0.00028368832097325767,0.0,0.0015572021561261861,0.0005620554122071298
0.00028368831823428196,0.0,0.0013619808256414233,0.0004840220437439868
0.0002836883412858815,0.0,0.0012108733215562995,0.0004357565137834252
0.0002836882960777443,0.0,0.001104723237106414,0.00040178564695084185
0.00028368827216234126,0.0,0.0010132391823179875,0.00037939971474931224
