DG,DG_limit,Order_1,QBDRAP
0.016006149433139716,0.0,0.016006149433139716,0.015178832109626228
0.00043092568547431487,0.0,0.006434455729873334,0.004860905262748516
0.0004286570163410941,0.0,0.004115102145705984,0.0026767501735701638
0.0004286578914416417,0.0,0.003060209820573978,0.00160761237806184
0.0004286578858438972,0.0,0.0024584412513173337,0.0011467836027663214
0.0004286578876872005,0.0,0.0020694184708798247,0.000884373433616692
0.0004286578807831676,0.0,0.0018023582883681666,0.0007079186052795228
0.00042865788466794896,0.0,0.0016050971100495248,0.0006315163155107273
0.00042865785500278974,0.0,0.0014520780537242706,0.0005858083840190043
0.0004286579127816825,0.0,0.0013299307548007011,0.0005536650575022062
0.0004286579431097559,0.0,0.0012303156755791855,0.0005308565353466799
