DG,DG_limit,Order_1,QBDRAP
0.019031897146822904,0.0,0.019031897146822904,0.016249974606728095
0.00025511982323342587,0.0,0.007437808927904868,0.005085102653838087
0.00025323610873760545,0.0,0.00462147138358529,0.002743004294524811
0.00025323643909853417,0.0,0.003357093049710546,0.001617122332829832
0.00025323643460115704,0.0,0.0026441005589641245,0.0010754925687089126
0.0002532364362651335,0.0,0.0021990157129663157,0.00079978766428101
0.000253236429982713,0.0,0.001885605149054829,0.0006212413632286305
0.00025323643344825786,0.0,0.0016552857389437877,0.0005153520867650158
0.00025323640656719045,0.0,0.0014785797432374681,0.00044731408328092695
0.0002532364590374839,0.0,0.0013447714175509726,0.0004016895989156457
0.0002532364866589321,0.0,0.0012309499849878986,0.0003649992618719434
