x,phase_1,phase_2
0.0,0.0,0.0
0.001,0.0002912,0.0002896
0.002,0.0005982,0.0005998
0.003,0.000894,0.000878
0.004,0.0011762,0.0011806
0.005,0.0014782,0.0014684
0.006,0.001776,0.0017392
0.007,0.0020706,0.002035
0.008,0.0023746,0.002314
0.009,0.0026678,0.002621
0.01,0.0029484,0.0028994
0.011,0.0032448,0.0031782
0.012,0.0035312,0.0034748
0.013,0.0038164,0.0037688
0.014,0.0041112,0.0040492
0.015,0.0044064,0.0043308
0.016,0.0046972,0.0046226
0.017,0.0049784,0.0049102
0.018,0.005268,0.005191
0.019,0.0055544,0.005483
0.02,0.0058338,0.005768
0.021,0.0061174,0.0060568
0.022,0.006393,0.0063466
0.023,0.0066812,0.0066178
0.024,0.0069678,0.006903
0.025,0.007272,0.0071908
0.026,0.0075488,0.0074782
0.027,0.0078378,0.0077682
0.028,0.0081304,0.0080386
0.029,0.008408,0.0083292
0.03,0.0087034,0.008612
0.031,0.0089966,0.0089008
0.032,0.0092736,0.009211
0.033,0.009553,0.0095022
0.034,0.0098324,0.009787
0.035,0.0101098,0.010067
0.036,0.0103844,0.01034
0.037,0.0106608,0.0106234
0.038,0.0109484,0.0109246
0.039,0.0112364,0.0112252
0.04,0.0115402,0.0114974
0.041,0.0118364,0.0117982
0.042,0.0121404,0.0120926
0.043,0.012425,0.0123872
0.044,0.0127224,0.01266
0.045,0.0130132,0.0129632
0.046,0.0133092,0.013243
0.047,0.0136274,0.013539
0.048,0.0138948,0.0138216
0.049,0.014174,0.0141092
0.05,0.014465,0.014395
0.051,0.01475,0.014658
0.052,0.0150528,0.0149516
0.053,0.0153328,0.0152276
0.054,0.0156268,0.0155052
0.055,0.0159208,0.0157956
0.056,0.01622,0.016087
0.057,0.0165156,0.0163654
0.058,0.0168178,0.0166412
0.059,0.0171356,0.016912
0.06,0.0174246,0.0171938
0.061,0.0177046,0.0174798
0.062,0.0180096,0.0177674
0.063,0.0183204,0.0180472
