dg1,dg2,order13,qbdrap4
0.25614917478237187,0.25614917478237187,0.25614917478237187,0.25614917478237187
0.07576185028257573,0.1322805127958839,0.16281118523128632,0.14493773528476647
0.06818566492761044,0.14018514239850596,0.13362282050441607,0.1075604752943907
0.0648165663044071,0.14358266338191636,0.1186995152923814,0.09065087724349105
0.06296437450958745,0.14419821375777894,0.10944005594287917,0.08153191147828295
0.061787224370762985,0.14238750269520803,0.10304992418481604,0.07598730780557325
0.0609466862913298,0.14212020406230483,0.09833126784802879,0.07231713529068592
0.06032216268221866,0.14217994243050766,0.09467958679924468,0.0697321542730853
0.05983920642420713,0.14205743095198084,0.09175462707864265,0.06782420105990158
0.059446695607513124,0.1422311643127134,0.08934920601010751,0.06636380620989699
0.05912479124881296,0.14177682343337714,0.08732943620184472,0.0652130867478565
