dg1,dg2,order13,qbdrap4
0.11633163108521305,0.11633163108521305,0.11633163108521305,0.1062266160473146
0.001657419051396347,0.00861532217442185,0.044753139902385525,0.043799943524648006
0.0008894094349126746,0.011060974580824228,0.028791381204306264,0.022211122446030584
0.0008425848995709944,0.00938992536059025,0.02142084258894416,0.01325753280603898
0.0008346752792920241,0.011679252127657021,0.017128618528445296,0.00878007773211761
0.0008336988751584922,0.011335997304243547,0.01435308869907291,0.006254242279670652
0.0008377144401072564,0.012233816809948284,0.012356163275440637,0.004707060507367519
0.0008370683665753523,0.012955619262783744,0.010877066335777725,0.003680700991476371
0.0008371051406144466,0.012913616340767514,0.009726030103321298,0.0029703033551812057
0.000837368577607844,0.013387790172761588,0.008801563408638607,0.002460545787251017
0.0008370088316833887,0.013445249224656721,0.008054405151123437,0.002072460269603543
