dg1,dg2,order13,qbdrap4
0.11595005997476487,0.11595005997476487,0.11595005997476487,0.10584518769836365
0.001275102014387186,0.008216505159571952,0.044365488496991234,0.04340437200496433
0.00046005511520447184,0.010662946012363839,0.028398519891532026,0.021816065239473603
0.00039050476060165096,0.00899870536059022,0.021033328081656144,0.012864644085527566
0.0003917158039202784,0.01127297146912326,0.01674407379092968,0.00838877592722137
0.0003915978357273975,0.010940132961345939,0.013963659996256539,0.005867234620598849
0.0003918126253812382,0.011835616809948268,0.011953793813990587,0.004314072447632433
0.000391912927888316,0.012571168709760494,0.01048998772308446,0.0032984098529237893
0.00039190231903396544,0.012528581424412488,0.009336458626132527,0.002582997542661225
0.0003919524522004725,0.012993985661331808,0.008409792404818928,0.002060204092146911
0.0003919655746467132,0.013053526877745414,0.007660732466472087,0.0016838638804375639
