dg1,dg2,order13,qbdrap4
0.2565068147823718,0.2565068147823718,0.2565068147823718,0.2565068147823718
0.0761194902825757,0.13263815279588387,0.16316882523128629,0.14529537528476644
0.0685433049276104,0.14054278239850593,0.13398046050441603,0.10791811529439066
0.06517420630440707,0.14394030338191632,0.11905715529238137,0.09100851724349102
0.06332201450958741,0.1445558537577789,0.10979769594287914,0.08188955147828292
0.06214486437076294,0.142745142695208,0.103407564184816,0.07634494780557322
0.06130432629132976,0.1424778440623048,0.09868890784802875,0.07267477529068589
0.06067980268221862,0.14253758243050763,0.09503722679924465,0.07008979427308526
0.060196846424207084,0.1424150709519808,0.09211226707864262,0.06818184105990155
0.05980433560751308,0.14258880431271337,0.08970684601010748,0.06672144620989695
0.05948243124881292,0.1421344634333771,0.08768707620184468,0.06557072674785647
