t,φ,X,n
0.5,1,0.5000000000000002,0
0.5,1,0.035049528765916715,2
0.5,1,0.5000000000000002,0
0.5,2,0.15115626945473637,1
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.32794625556003854,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.0016882289618740942,4
0.5,1,0.15425695754856672,4
0.5,1,0.19995549667424295,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,2,0.17185326873654017,1
0.5,2,0.10080135446859517,1
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.25728168993589007,2
0.5,1,0.5000000000000002,0
0.5,2,0.13531792022268552,1
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.03178237485025709,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.20233504112704426,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,2,0.4642932479777152,1
0.5,1,0.5000000000000002,0
0.5,1,0.22030878223787367,2
0.5,1,0.5000000000000002,0
0.5,1,0.13459480957597203,2
0.5,1,0.43376168407390275,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.34986535698286536,2
0.5,1,0.5000000000000002,0
0.5,1,0.46435536388104437,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.04111760419521748,2
0.5,1,0.21968431832155164,2
0.5,1,0.5000000000000002,0
0.5,1,0.044885774249090515,2
0.5,1,0.20692145857214156,2
0.5,1,0.5000000000000002,0
0.5,2,0.4569959787216006,1
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.31532311653000455,2
0.5,1,0.12014629441293856,2
0.5,1,0.284104161022385,2
0.5,1,0.4870432354200175,2
0.5,1,0.20402553407528906,2
0.5,1,0.5000000000000002,0
0.5,2,0.40074519151103627,1
0.5,2,0.04215883747492008,5
0.5,1,0.3833184976366875,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,2,0.0866614340846883,1
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.03180209443122217,2
0.5,1,0.2690266347516276,2
0.5,2,0.4904296905824864,1
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.0971514330943487,4
0.5,1,0.5000000000000002,0
0.5,2,0.34394245682178237,1
0.5,1,0.5000000000000002,0
0.5,1,0.2915877868897232,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.28154511823002787,4
0.5,1,0.48678718317409303,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.37998773136200203,2
0.5,1,0.5000000000000002,0
0.5,2,0.1916040944045999,1
0.5,1,0.5000000000000002,0
0.5,1,0.1192821432472416,2
0.5,1,0.12346754229621992,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,2,0.22197696490768748,1
0.5,1,0.5000000000000002,0
0.5,2,0.4062048056322428,1
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.016955664986461394,4
0.5,1,0.20962851880909422,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,2,0.4520851983701706,1
0.5,1,0.5000000000000002,0
0.5,1,0.3113551711747782,2
0.5,1,0.4901341034629124,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,2,0.23204551099559045,1
0.5,1,0.20936818973700833,2
0.5,2,0.31052322209905603,3
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,2,0.16806396920393274,1
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.37913162815578794,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.20818075170850098,4
0.5,1,0.5000000000000002,0
0.5,2,0.3401371820804937,1
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,2,0.10234922339046482,1
0.5,1,0.26902744552303115,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,2,0.2535284930715226,1
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,2,0.4977956671338474,1
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.22644427323123545,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.17351700160674155,2
0.5,1,0.464779517268586,2
0.5,1,0.4674288396666677,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.2555267033885108,2
0.5,1,0.03387555628976452,2
0.5,1,0.5000000000000002,0
0.5,1,0.4026302600959272,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,2,0.45132180550653267,1
0.5,1,0.5000000000000002,0
0.5,2,0.358406036043442,1
0.5,1,0.5000000000000002,0
0.5,1,0.3046939142753512,4
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,2,0.1686571564487902,1
0.5,1,0.23450338734452347,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.3695743714535477,2
0.5,2,0.42630419408115217,1
0.5,2,0.33682176099323835,1
0.5,1,0.5000000000000002,0
0.5,1,0.4616514138142856,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.34125282963086234,2
0.5,2,0.3558506276349074,1
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.06993403886573585,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,2,0.08544425536000688,3
0.5,2,0.13789232484375602,1
0.5,1,0.405045509089185,2
0.5,2,0.32663628874823747,1
0.5,1,0.5000000000000002,0
0.5,2,0.34604906947775826,1
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,2,0.42140152075880033,1
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,2,0.009226900940995764,1
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.24146735694171678,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,2,0.05650928443883696,1
0.5,1,0.5000000000000002,0
0.5,2,0.25308102777891717,1
0.5,1,0.5000000000000002,0
0.5,2,0.011857032879131202,1
0.5,1,0.5000000000000002,0
0.5,1,0.3117592998988682,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,2,0.1202084768895435,1
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.4359189324227122,2
0.5,2,0.37926930658718006,1
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,2,0.3755509523302121,1
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,2,0.019821817134178077,1
0.5,1,0.100165350517744,2
0.5,1,0.5000000000000002,0
0.5,1,0.36365589441196766,2
0.5,1,0.44288955216243836,2
0.5,1,0.5000000000000002,0
0.5,1,0.0007857481170353009,2
0.5,1,0.44038671893868375,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.14305201158829195,4
0.5,1,0.5000000000000002,0
0.5,2,0.3962229709842906,1
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.0015529105947931776,2
0.5,1,0.30614743557172475,4
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.29966866730340325,2
0.5,1,0.5000000000000002,0
0.5,1,0.46134932061648415,2
0.5,1,0.19523061126569913,2
0.5,1,0.12974183800587447,2
0.5,1,0.39337085064736876,2
0.5,1,0.4125883772507527,2
0.5,1,0.04112229276872148,4
0.5,1,0.5000000000000002,0
0.5,1,0.38721676874648747,2
0.5,1,0.5000000000000002,0
0.5,2,0.05971551228622851,1
0.5,1,0.5000000000000002,0
0.5,1,0.02030752400221253,2
0.5,2,0.15981527329610645,1
0.5,1,0.5000000000000002,0
0.5,2,0.42610984658523543,1
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.21584214743702446,2
0.5,1,0.5000000000000002,0
0.5,2,0.038920455870634085,1
0.5,1,0.5000000000000002,0
0.5,2,0.06705010615590623,1
0.5,1,0.4163286288914392,2
0.5,1,0.5000000000000002,0
0.5,1,0.3948373463528294,2
0.5,1,0.33228568787919077,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.4342805449418471,2
0.5,1,0.35637455671364604,2
0.5,1,0.5000000000000002,0
0.5,1,0.15940750136414444,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.03142111011589299,4
0.5,1,0.5000000000000002,0
0.5,1,0.3228729816429004,2
0.5,1,0.5000000000000002,0
0.5,1,0.20952255808017006,2
0.5,1,0.5000000000000002,0
0.5,2,0.24905342468265368,1
0.5,1,0.5000000000000002,0
0.5,1,0.40257449260114364,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,2,0.20384884952609728,1
0.5,1,0.5000000000000002,0
0.5,2,0.26458147160544954,1
0.5,1,0.44861918868383693,2
0.5,1,0.2636782327993519,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,2,0.19523068601484272,1
0.5,1,0.4193658270135699,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.1504214730968212,2
0.5,2,0.16086652956246128,1
0.5,1,0.5000000000000002,0
0.5,1,0.3774206819625338,2
0.5,1,0.2674965614659389,4
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.3452153904664748,2
0.5,1,0.01615774355551408,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,2,0.011492963403339718,1
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.41269460998764085,2
0.5,1,0.1272361948401421,2
0.5,2,0.2881897671462591,1
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,2,0.3447242063257232,1
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.12291966273641075,2
0.5,1,0.5000000000000002,0
0.5,1,0.34482729052378225,2
0.5,1,0.37954658071967,2
0.5,1,0.30297786220334877,2
0.5,1,0.5000000000000002,0
0.5,1,0.08285661396331268,4
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.4301128467392188,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,2,0.12195535056013962,1
0.5,2,0.024068522832777314,3
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,2,0.04047352277305649,1
0.5,1,0.32528040699259575,2
0.5,2,0.25525315106055724,1
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,2,0.386869078384116,1
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.35068301737568447,4
0.5,2,0.05677613865491782,1
0.5,1,0.2309968374459106,2
0.5,1,0.5000000000000002,0
0.5,2,0.21936192006851873,1
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.01724037780293103,2
0.5,2,0.33994025554421214,1
0.5,1,0.2743634916577622,2
0.5,1,0.5000000000000002,0
0.5,1,0.1680193193708054,2
0.5,2,0.15883393497382337,1
0.5,1,0.5000000000000002,0
0.5,2,0.37336973215282676,1
0.5,2,0.41374967810704544,1
0.5,1,0.25753656858726315,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.16033681734339106,2
0.5,2,0.08873663919256647,1
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.11232198961111156,2
0.5,2,0.03313538413613437,3
0.5,1,0.2950012328107503,2
0.5,1,0.48255098851418227,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,2,0.01390366393950615,1
0.5,1,0.5000000000000002,0
0.5,2,0.32107068202375777,1
0.5,1,0.4966354150829658,2
0.5,1,0.5000000000000002,0
0.5,1,0.23242647169933844,4
0.5,2,0.272362554024861,1
0.5,2,0.18227446830970395,1
0.5,2,0.44923832434546007,1
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.18061373092921296,4
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,2,0.24425841426288442,1
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.4393809038801429,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,2,0.39400141266725736,3
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,2,0.06421299266002034,1
0.5,1,0.3078254062675573,2
0.5,1,0.5000000000000002,0
0.5,1,0.2932801529697391,2
0.5,1,0.4181386780856704,2
0.5,1,0.5000000000000002,0
0.5,1,0.2337210434861886,2
0.5,1,0.39613815353946535,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,2,0.27154491821273763,3
0.5,2,0.06093888185994589,3
0.5,2,0.13857727955134247,1
0.5,1,0.5000000000000002,0
0.5,1,0.12674443438431593,4
0.5,1,0.5000000000000002,0
0.5,1,0.37327263192458876,2
0.5,1,0.5000000000000002,0
0.5,1,0.2588836024177186,2
0.5,2,0.3439451302701757,1
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.1682621084241651,2
0.5,2,0.4871751319509363,1
0.5,1,0.3740928809257566,2
0.5,2,0.37370542257246797,1
0.5,1,0.04258617253157376,2
0.5,1,0.5000000000000002,0
0.5,2,0.4845475730334542,1
0.5,1,0.44043895051101434,2
0.5,1,0.5000000000000002,0
0.5,1,0.03672251767917367,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,2,0.11277472676937517,1
0.5,1,0.5000000000000002,0
0.5,2,0.24611198545714597,1
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,2,0.05210168560204376,1
0.5,1,0.3748501151090134,2
0.5,1,0.5000000000000002,0
0.5,1,0.17236276149315233,2
0.5,1,0.5000000000000002,0
0.5,2,0.4704954516387295,1
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.343459108279744,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.03678546708190161,2
0.5,2,0.22095935534087463,1
0.5,1,0.5000000000000002,0
0.5,2,0.385150813224869,1
0.5,2,0.29539585925705725,1
0.5,1,0.5000000000000002,0
0.5,1,0.31114008575396357,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,2,0.17678312803710972,1
0.5,1,0.5000000000000002,0
0.5,1,0.4548091606598091,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.041764279196479626,2
0.5,2,0.12912673984988798,1
0.5,1,0.5000000000000002,0
0.5,1,0.03642653276367952,2
0.5,1,0.5000000000000002,0
0.5,1,0.36755892780615956,2
0.5,1,0.5000000000000002,0
0.5,1,0.5000000000000002,0
0.5,1,0.048141275826939556,2
0.5,1,0.4927411753314564,2
0.5,2,0.4418486325625056,1
0.5,2,0.10637109998049199,1
0.5,2,0.1695237751617522,1
0.5,1,0.5000000000000002,0
0.5,2,0.4515306752045113,1
0.5,1,0.5000000000000002,0
0.5,1,0.2738762372115516,2
0.5,2,0.15591261389061117,1
0.5,1,0.5000000000000002,0
0.5,1,0.15212373851984384,2
0.5,1,0.5000000000000002,0
0.5,1,0.38907798817851585,2
0.5,1,0.22378244589142787,2
