dg,dg_limiter,order1,qbdrap
-0.894188915274258,-0.894188915274258,-0.894188915274258,-0.8844032697519411
-3.095475862458624,-1.9168078088429499,-1.5635398587672056,-1.6926636283531207
-3.5075594629051468,-1.8481736463754812,-1.8869157415176978,-2.198379373423291
-3.210455879641858,-1.804657054627529,-2.091079885145212,-2.5780064805754948
