DG,DG_limit,Order_1,QBDRAP
1.6068636604922135,1.6068636604922135,1.6068636604922135,1.6068636604922135
0.055511825133809124,1.346293063091283,0.6229660491405277,0.446577227037995
0.03886926811574339,1.3518026031035388,0.4011497384499184,0.21444137042986794
0.03219664742368272,1.363713792012198,0.30148824207673847,0.13017350196991462
0.028459901192817764,1.3664025134980005,0.24439916131529224,0.09032314472148077
0.026069256061501487,1.3668842387044156,0.20722052212253575,0.06831899316295799
0.024387830276651878,1.3681688030141261,0.1809927569026668,0.05486061776879357
0.02311546902559788,1.3689595135135673,0.16144847604032397,0.04604050837225176
0.02212490497637725,1.3678732309658943,0.1462911184175594,0.03994323470239717
0.021332336485593344,1.367441265021913,0.13417856513602622,0.035545105782450716
0.020676897221155986,1.3674386983850115,0.12426094136712659,0.0322395188432255
