dg1,dg2,order13,qbdrap4
0.09059507699387816,0.09059507699387816,0.09059507699387816,0.09059507699379384
0.07169848791337832,0.11670784516485172,0.07945559344010311,0.07896839458274985
0.06567217974574507,0.1178842324106242,0.07712948122846355,0.07430699653997744
0.06314613853510326,0.11859156019431216,0.07528050802769462,0.07055075247791184
0.06171076756054166,0.11900990408457235,0.07382656005235408,0.06790145988794846
0.06077638219067568,0.11927690212114925,0.07265464128234062,0.0660005710110102
0.06011258195790286,0.11943814313081524,0.07168615070006279,0.06459067654207629
0.05961118142776011,0.11957227839746334,0.07086870132290626,0.06351148184153069
0.05921730293454155,0.11966881897283563,0.07016664983862525,0.06266262548788856
0.058899161855776365,0.1197422710896775,0.06955500142917931,0.06197943891336279
0.05863467147618095,0.11979988845072115,0.06901570699445464,0.06141878364792013
