dg1,dg2,order13,qbdrap4
0.0800446375733273,0.0800446375733273,0.0800446375733273,0.08008283349080507
-1.3520239919651709,-0.7035341437830605,-0.2640706880314535,-0.34444394829371516
-1.5361502220943328,-0.699490791966557,-0.44285324401456455,-0.6369349098964061
-1.6244574232518258,-0.6982015635477491,-0.5626810903983152,-0.8509812066982166
-1.724541694817622,-0.69363938227534,-0.6523976403902724,-1.0128086809813042
-1.7410387856019094,-0.6909317928250265,-0.7238823959868965,-1.1392412766591298
-1.7872858710701671,-0.6889333276564578,-0.7830931571823105,-1.2404911875893765
-1.8229864364871393,-0.6879892786397692,-0.8335266349713716,-1.324335234300017
-1.8319148229914628,-0.6873623927711802,-0.8774430866967735,-1.3947216851303317
-1.862508922283932,-0.6870754352512988,-0.916254706184129,-1.4543804199014527
-1.8791905901657948,-0.6867986826051737,-0.950939845824301,-1.5059306243882158
