t,phase_2,phase_1
0.0,6.536360261321693e-5,0.0
0.0016666666666666668,0.0002488738172288186,0.0
0.0033333333333333335,0.0005336738520317652,0.0
0.005,0.0009052809748186101,0.0
0.006666666666666667,0.0013512522147140088,0.0
0.008333333333333333,0.0018608971385832569,0.0
0.01,0.002425031073061484,0.0
0.011666666666666667,0.003035763076656527,0.0
0.013333333333333334,0.003686313768450425,1.7269022914113066e-72
0.015,0.004370858809038962,3.264257708992999e-67
0.016666666666666666,0.005084394421417113,5.5080318316157996e-64
0.018333333333333333,0.005822621848207825,1.6843352136891474e-61
0.02,0.006581848078684468,1.9609056186648197e-59
0.021666666666666667,0.007358900554542156,1.2024600599235888e-57
0.023333333333333334,0.00815105388599775,4.631500475675505e-56
0.025,0.008955966886989679,1.2483586194658858e-54
0.02666666666666667,0.009771628476405078,2.5303520807369316e-53
0.028333333333333332,0.01059631119688039,4.057956420780888e-52
0.03,0.011428531278525297,5.3453741473186414e-51
0.03166666666666667,0.012267014325966873,5.950954549361474e-50
0.03333333333333333,0.013110665836887126,5.725810127869875e-49
0.035,0.013958545871728461,4.8472558498484414e-48
0.03666666666666667,0.014809847290041358,3.6634893668038367e-47
0.03833333333333333,0.01566387705125786,2.501931769560529e-46
0.04,0.016520040148393332,1.5596775156720682e-45
0.041666666666666664,0.017377825803939137,8.951681627830949e-45
0.043333333333333335,0.01823679560941319,4.765227648220605e-44
0.045,0.019096573334888445,2.367763017696266e-43
0.04666666666666667,0.01995683617335632,1.1042811922591535e-42
0.04833333333333333,0.020817307217892687,4.857632561621718e-42
0.05,0.02167774899804195,2.024151623202009e-41
0.051666666666666666,0.02253795792627714,8.020401327360161e-41
0.05333333333333334,0.0233977595263941,3.032267504735927e-40
0.055,0.024257004333741408,1.0972071403920899e-39
0.056666666666666664,0.02511556437269012,3.8103011651744165e-39
0.058333333333333334,0.025973330130067154,1.2731079647630452e-38
0.06,0.026830207954720263,4.1019694535521934e-38
0.06166666666666667,0.02768611782321519,1.2771425903650589e-37
0.06333333333333334,0.028540991420113817,3.849705728048782e-37
0.065,0.029394770488540674,1.1254079130785525e-36
0.06666666666666667,0.030247405412981695,3.195796161237736e-36
0.06833333333333333,0.031098854001617528,8.828218089259896e-36
0.07,0.03194908044009748,2.375645212855246e-35
0.07166666666666667,0.03279805439261601,6.235204726154026e-35
0.07333333333333333,0.0336457502295522,1.5980384005514439e-34
0.075,0.03449214636385268,4.00370690288078e-34
0.07666666666666666,0.035337224680847726,9.815556188247683e-34
0.07833333333333334,0.036180970048345557,2.3569742558526668e-33
0.08,0.03702336989570241,5.548365873565917e-33
0.08166666666666667,0.0378644138521569,1.2814579067811432e-32
0.08333333333333333,0.038704093436085045,2.906089394318847e-32
0.085,0.03954240178800645,6.475821654319501e-32
0.08666666666666667,0.040379333441182226,1.418924178742484e-31
0.08833333333333333,0.04121488412451181,3.0590156545645448e-31
0.09,0.042049050593181626,6.492713523973942e-31
0.09166666666666666,0.042881830483158204,1.3575064002469215e-30
0.09333333333333334,0.04371322218616897,2.7974610258012558e-30
0.095,0.04454322474228612,5.684803571150626e-30
0.09666666666666666,0.04537183774763538,1.1397435057253646e-29
0.09833333333333333,0.04619906127510025,2.2554805423092426e-29
0.1,0.04702489580619221,4.4075901777060363e-29
0.10166666666666667,0.04784934217251486,8.508908723987675e-29
0.10333333333333333,0.04867240150547123,1.6234113184869178e-28
0.105,0.04949407519305392,3.062164688539659e-28
0.10666666666666667,0.050314364842720755,5.712540047779687e-28
0.10833333333333334,0.05113327224949935,1.0543357041051037e-27
0.11,0.05195079936858445,1.9258342240146813e-27
0.11166666666666666,0.05276694829179532,3.4824445166081406e-27
0.11333333333333333,0.05358172122735012,6.235966931026381e-27
0.115,0.054395120482489984,1.1061168454056679e-26
0.11666666666666667,0.055207148448551804,1.943988972802835e-26
0.11833333333333333,0.0560178075881449,3.386063770321706e-26
0.12,0.056827100424135385,5.846732576984477e-26
0.12166666666666667,0.05763502953018384,1.0010409113891562e-25
0.12333333333333334,0.05844159752261751,1.699849335319207e-25
0.125,0.05924680705344918,2.8634166217044944e-25
0.12666666666666668,0.06005066080438134,4.785924859785943e-25
0.12833333333333333,0.06085316148165684,7.938575049218875e-25
0.13,0.06165431181163702,1.3070713550876802e-24
0.13166666666666665,0.06245411453700471,2.1365722850271696e-24
0.13333333333333333,0.06325257241350427,3.467974189355242e-24
0.135,0.064049688207143,5.590486488000434e-24
0.13666666666666666,0.06484546469178903,8.95182459308947e-24
0.13833333333333334,0.06563990464710971,1.4240716543511442e-23
0.14,0.06643301085680278,2.2510131284068077e-23
0.14166666666666666,0.06722478610707895,3.536024960208548e-23
0.14333333333333334,0.06801523318536055,5.520858881066588e-23
0.145,0.06880435487916582,8.568656827326309e-23
0.14666666666666667,0.06959215397515263,1.3221852496904788e-22
0.14833333333333334,0.07037863325829931,2.0286261331332652e-22
0.15,0.07116379551120328,3.0952567378631e-22
0.15166666666666667,0.07194764351348062,4.697094408422526e-22
0.15333333333333332,0.07273018004125283,7.090079711419192e-22
0.155,0.07351140786670807,1.064662055536375e-21
0.15666666666666668,0.07429132975772662,1.5905938298800125e-21
0.15833333333333333,0.07506994847756143,2.364504704420004e-21
0.16,0.07584726678456614,3.4978364776587455e-21
0.16166666666666665,0.07662328743196357,5.149688030147165e-21
0.16333333333333333,0.07739801316764938,7.54617314059638e-21
0.165,0.07817144673402561,1.100723115864269e-20
0.16666666666666666,0.07894359086786007,1.5983603681818347e-20
0.16833333333333333,0.07971444830016783,2.3107621662127675e-20
0.17,0.08048402175611181,3.326267903729699e-20
0.17166666666666666,0.08125231395491966,4.767789173284977e-20
0.17333333333333334,0.08201932760981473,6.80565709042198e-20
0.175,0.08278506542795902,9.674992491240082e-20
0.17666666666666667,0.08354953011040651,1.3699103444448833e-19
0.17833333333333334,0.08431272435206551,1.9320885861312158e-19
0.18,0.08507465084166836,2.7144812902514125e-19
0.18166666666666667,0.08583531226174801,3.799288542780161e-19
0.18333333333333332,0.08659471128861988,5.297892667966449e-19
0.185,0.08735285059236891,7.360689949807736e-19
0.18666666666666668,0.08810973283684041,1.019005781617071e-18
0.18833333333333332,0.08886536067963466,1.4057401210736883e-18
0.19,0.08961973677210452,1.9325489015316773e-18
0.19166666666666668,0.09037286375935569,2.6477629338417028e-18
0.19333333333333333,0.09112474428024901,3.615565874478464e-18
0.195,0.09187538096740502,4.9209256552401475e-18
0.19666666666666666,0.09262477644720976,6.675976749201245e-18
0.19833333333333333,0.09337293333982227,9.028255646847967e-18
0.2,0.0941198542591832,1.2171296706150317e-17
0.20166666666666666,0.09486554181302442,1.63582258356361e-17
0.20333333333333334,0.09560999860287948,2.1919151038250257e-17
0.205,0.09635322722409492,2.9283348656656486e-17
0.20666666666666667,0.09709523026584213,3.900749062024135e-17
0.20833333333333334,0.09783601031112972,5.1811461203054117e-17
0.21,0.09857556993681647,6.862368387638063e-17
0.21166666666666667,0.09931391171362457,9.063833427448254e-17
0.21333333333333335,0.10005103820615316,1.1938737138552577e-16
0.215,0.10078695197289222,1.5683099642607286e-16
0.21666666666666667,0.10152165556623673,2.0547097191660776e-16
0.21833333333333332,0.10225515153250082,2.6849223123058593e-16
0.22,0.10298744241193242,3.49939415604148e-16
0.22166666666666668,0.10371853073872754,4.549364316819328e-16
0.22333333333333333,0.10444841904104527,5.89958875697635e-16
0.225,0.10517710984102227,7.631712761945013e-16
0.22666666666666666,0.10590460565478782,9.848436312169367e-16
0.22833333333333333,0.10663090899247861,1.2678647346539403e-15
0.23,0.10735602235825363,1.6283733891418535e-15
0.23166666666666666,0.10807994825030917,2.086532893546468e-15
0.23333333333333334,0.10880268916089379,2.6674792922614077e-15
0.235,0.10952424757632336,3.4024799213405145e-15
0.23666666666666666,0.11024462597699593,4.330345944765446e-15
0.23833333333333334,0.11096382683740676,5.499151029929393e-15
0.24,0.11168185262616333,6.9683182801910194e-15
0.24166666666666667,0.11239870580600023,8.811149271979043e-15
0.24333333333333335,0.1131143888337942,1.111788281893726e-14
0.245,0.11382890416057899,1.3999387231993005e-14
0.24666666666666667,0.11454225423156018,1.7591608734817816e-14
0.24833333333333332,0.11525444148613027,2.2060920754466473e-14
0.25,0.1159654683578833,2.7610544521858444e-14
0.25166666666666665,0.1166753372746298,3.448824133756874e-14
0.25333333333333335,0.11738405065841157,4.299551161102076e-14
0.255,0.11809161092551637,5.349857607484684e-14
0.25666666666666665,0.11879802048649273,6.644146121312519e-14
0.25833333333333336,0.11950328174616454,8.23615648282256e-14
