t,phase_2,phase_1
0.0,0.0010154384004499657,8.201437725354591e-6
0.0016666666666666668,0.0020347872005434444,-5.208218240401302e-5
0.0033333333333333335,0.0026972635154605216,-1.1559908665000816e-5
0.005,0.003422967295130804,-1.962245945218666e-5
0.006666666666666667,0.00438728452119658,-2.0294447223439613e-6
0.008333333333333333,0.005499214216376183,5.279226073543537e-5
0.01,0.00659088624078015,1.5972206491616194e-5
0.011666666666666667,0.007550835110073709,-7.547577305252476e-5
0.013333333333333334,0.008364144832556243,-7.252063390770568e-5
0.015,0.009089877316460975,4.345500581059983e-5
0.016666666666666666,0.009814142282431914,0.00013317203003693543
0.018333333333333333,0.01060769517228731,7.999771275300896e-5
0.02,0.011502769840300032,-7.538616181653336e-5
0.021666666666666667,0.012490789393163754,-0.00018270240610204837
0.023333333333333334,0.013534413092097018,-0.0001327363268453528
0.025,0.01458500736672314,4.468703645748734e-5
0.02666666666666667,0.01559843624219743,0.00021090457022143253
0.028333333333333332,0.016545460294425173,0.00023297889623217368
0.03,0.017416005671094754,8.363248034882754e-5
0.03166666666666667,0.018218294149942305,-0.0001429401420514171
0.03333333333333333,0.018974439246989404,-0.00029892351511716917
0.035,0.019714118281185994,-0.00027988555803166044
0.03666666666666667,0.020467749356869253,-8.7576829718938e-5
0.03833333333333333,0.021260401986278616,0.0001744630125344753
0.04,0.022107423379302358,0.00036240797728964453
0.041666666666666664,0.023012399597752933,0.000371194266801088
0.043333333333333335,0.023967591524228712,0.00018806496082384683
0.045,0.02495648087083218,-0.00010368264709250821
0.04666666666666667,0.025957664183030506,-0.00036767611309755687
0.04833333333333333,0.026949148083025964,-0.0004796356665919806
0.05,0.027912157655568436,-0.0003832146858997241
0.051666666666666666,0.02883382328834957,-0.0001128900985611801
0.05333333333333334,0.029708460219405177,0.00022296461463816028
0.055,0.03053749198928341,0.0004885107814947299
0.056666666666666664,0.03132831377609021,0.0005754043886146074
0.058333333333333334,0.032092509031363785,0.000444242868095657
0.06,0.03284383126235057,0.00013786733375129156
0.06166666666666667,0.03359627950092554,-0.00023626260848492705
0.06333333333333334,0.03436247813624997,-0.0005460339554515919
0.065,0.03515246012378399,-0.000681411135717431
0.06666666666666667,0.035972871912033764,-0.0005915127994089331
0.06833333333333333,0.03682657551802511,-0.0003003365934781296
0.07,0.03771261052881409,0.00010256953684276241
0.07166666666666667,0.03862648145961102,0.0004918968970323382
0.07333333333333333,0.03956073860670532,0.0007462598749989076
0.075,0.04050581313271708,0.0007850774489102433
0.07666666666666666,0.04145104710301656,0.0005918279619950893
0.07833333333333334,0.04238583133308791,0.00021769599624714837
0.08,0.04330073765521098,-0.0002342924992715431
0.08166666666666667,0.044188517952518734,-0.0006390858110085989
0.08333333333333333,0.045044847740051706,-0.0008843918502103027
0.085,0.04586871972912551,-0.0009007718121630516
0.08666666666666667,0.04666243927933292,-0.0006793202944234698
0.08833333333333333,0.04743123052762344,-0.0002729852249192352
0.09,0.04818251819075997,0.0002179650904993407
0.09166666666666666,0.04892499462570379,0.0006718750433861258
0.09333333333333334,0.04966760654386663,0.0009760666344151662
0.095,0.0504185971755904,0.0010540501437705549
0.09666666666666666,0.051184719065865886,0.0008832365714800927
0.09833333333333333,0.05197069574859313,0.0004994401336259084
0.1,0.05277896564864319,-1.2257151889045003e-5
0.10166666666666667,0.053609697646131556,-0.0005375782103484984
0.10333333333333333,0.054461032402334915,-0.000959073113673157
0.105,0.05532948164511183,-0.0011820857048432441
0.10666666666666667,0.05621041065334803,-0.0011550215997664177
0.10833333333333334,0.05709853554031415,-0.0008798186946601479
0.11,0.05798838270337589,-0.00041082111536597954
0.11166666666666666,0.05887467797922288,0.00015722871468818578
0.11333333333333333,0.05975265274898299,0.0007091707224106875
0.115,0.060618269719193145,0.0011330140400596202
0.11666666666666667,0.061468380289241904,0.0013422750706457022
0.11833333333333333,0.06230082802509677,0.0012927117942317645
0.12,0.06311451002252226,0.0009904137827320412
0.12166666666666667,0.06390940204862477,0.000490021620985776
0.12333333333333334,0.06468654679678484,-0.00011621794455797741
0.125,0.06544799959184769,-0.0007161740763570695
0.12666666666666668,0.06619672394295177,-0.0011988072026926587
0.12833333333333333,0.06693643104297534,-0.0014744487370090317
0.13,0.06767136232797981,-0.0014907488549933694
0.13166666666666665,0.06840602148353844,-0.0012415985254854117
0.13333333333333333,0.06914487033104022,-0.0007676945700766311
0.135,0.06989201025352122,-0.00014893315621678863
0.13666666666666666,0.07065087582618809,0.00050978362519411
0.13833333333333334,0.07142396911533969,0.0010966918232705103
0.14,0.07221266125697343,0.0015120740546247084
0.14166666666666666,0.07301708255040894,0.0016847564563089183
0.14333333333333334,0.07383611404452825,0.0015835513831110514
0.145,0.07466748348924013,0.0012219386614259105
0.14666666666666667,0.07550795783841706,0.000655440242583893
0.14833333333333334,0.07635361454320784,-2.7667845452279032e-5
0.15,0.07720016587041757,-0.0007206356441750106
0.15166666666666667,0.07804330536079476,-0.0013151271551561405
0.15333333333333332,0.0788790438763861,-0.0017180225033519131
0.155,0.07970400461250599,-0.0018655598064530568
0.15666666666666668,0.08051565166704777,-0.0017327460277337921
0.15833333333333333,0.08131243457357543,-0.0013367569184364572
0.16,0.08209384062164767,-0.0007339898961675865
0.16166666666666665,0.08286035664650457,-1.13826294965199e-5
0.16333333333333333,0.08361335109136632,0.0007265746212519251
0.165,0.08435489448381969,0.0013731337549134383
0.16666666666666666,0.08508754124342315,0.0018346330885242535
0.16833333333333333,0.08581409753063823,0.002043707562679392
0.17,0.08653739863997219,0.0019685595874452764
0.17166666666666666,0.08726011560428805,0.0016170988254825068
0.17333333333333334,0.08798460490570512,0.0010355109652201914
0.175,0.08871280838569488,0.0003015952183038458
0.17666666666666667,0.08944620359234703,-0.00048608952719173817
0.17833333333333334,0.09018579881005695,-0.0012216995808462
0.18,0.09093216260939682,-0.001806333802495566
0.18166666666666667,0.09168547537510395,-0.0021611067757672233
0.18333333333333332,0.09244559003504141,-0.0022373753510048252
0.185,0.09321209092034324,-0.0020228523922296874
0.18666666666666668,0.09398434286765839,-0.0015429145583123816
0.18833333333333332,0.09476152668122106,-0.0008570501282993083
0.19,0.09554266118908099,-5.101375898428721e-5
0.19166666666666668,0.09632661568052375,0.0007742199060053925
0.19333333333333333,0.09711211896680161,0.001515244006278252
0.195,0.09789777234054182,0.002079116681510258
0.19666666666666666,0.09868207323901303,0.0023947716515954672
0.19833333333333333,0.09946345459859425,0.002421576155745843
0.2,0.10024034207552754,0.0021540579011937555
0.20166666666666666,0.1010112279860968,0.0016223141482155702
0.20333333333333334,0.10177475752402661,0.000888147932545633
0.205,0.10252982005066442,3.748370062270863e-5
0.20666666666666667,0.10327563643060762,-0.0008299615140955713
0.20833333333333334,0.10401183275707669,-0.0016124809283158364
