x,phase_2,phase_4
0.30112,0.0076170502389147155,0.8175114600649466
0.30128,0.007620809361677507,0.8175353115559278
0.30144,0.007624568199399568,0.8175591617532565
0.3016,0.007628326752112199,0.8175830106570048
0.30176,0.007632085019846685,0.8176068582672448
0.30192,0.007635843002634309,0.8176307045840485
0.30208,0.007639600700506349,0.817654549607488
0.30224,0.007643358113494074,0.817678393337635
0.3024,0.007647115241628763,0.8177022357745619
0.30256,0.007650872084941673,0.8177260769183404
0.30272,0.007654628643464066,0.8177499167690425
0.30288,0.007658384917227197,0.8177737553267401
0.30304,0.007662140906262318,0.8177975925915051
0.3032,0.007665896610600677,0.8178214285634092
0.30336,0.00766965203027351,0.8178452632425244
0.30352,0.007673407165312059,0.8178690966289223
0.30368,0.007677162015747555,0.8178929287226748
0.30384,0.007680916581611226,0.8179167595238536
0.304,0.007684670862934298,0.8179405890325304
0.30416,0.0076884248597479865,0.817964417248777
0.30432,0.007692178572083505,0.8179882441726649
0.30448,0.007695931999972067,0.8180120698042659
0.30464,0.007699685143444879,0.8180358941436514
0.3048,0.007703438002533135,0.8180597171908932
0.30496,0.007707190577268037,0.8180835389460628
0.30512,0.007710942867680775,0.8181073594092316
0.30528,0.007714694873802532,0.8181311785804714
0.30544,0.007718446595664497,0.8181549964598532
0.3056,0.007722198033297847,0.818178813047449
0.30576,0.007725949186733753,0.8182026283433299
0.30592,0.007729700056003385,0.8182264423475675
0.30608,0.007733450641137904,0.818250255060233
0.30624,0.007737200942168476,0.8182740664813978
0.3064,0.0077409509591262506,0.8182978766111333
0.30656,0.007744700692042382,0.8183216854495107
0.30672,0.007748450140948016,0.8183454929966013
0.30688,0.0077521993058742925,0.8183692992524765
0.30704,0.0077559481868523465,0.8183931042172073
0.3072,0.007759696783913316,0.8184169078908652
0.30736,0.007763445097088329,0.8184407102735209
0.30752,0.007767193126408502,0.818464511365246
0.30768,0.0077709408719049584,0.8184883111661114
0.30784,0.0077746883336088125,0.8185121096761884
0.308,0.007778435511551172,0.8185359068955477
0.30816,0.007782182405763146,0.8185597028242607
0.30832,0.007785929016275832,0.8185834974623982
0.30848,0.007789675343120326,0.8186072908100313
0.30864,0.007793421386327725,0.818631082867231
0.3088,0.007797167145929108,0.818654873634068
0.30896,0.007800912621955561,0.8186786631106135
0.30912,0.007804657814438162,0.8187024512969383
0.30928,0.007808402723407982,0.8187262381931132
0.30944,0.007812147348896098,0.818750023799209
0.3096,0.007815891690933566,0.8187738081152968
0.30976,0.007819635749551449,0.818797591141447
0.30992,0.0078233795247808,0.8188213728777306
0.31008,0.007827123016652678,0.8188451533242184
0.31024,0.007830866225198116,0.8188689324809808
0.3104,0.007834609150448165,0.8188927103480886
0.31056,0.007838351792433855,0.8189164869256127
0.31072,0.00784209415118623,0.8189402622136235
0.31088,0.007845836226736309,0.8189640362121916
0.31104,0.007849578019115117,0.8189878089213877
0.3112,0.00785331952835367,0.8190115803412823
0.31136,0.007857060754482992,0.8190353504719459
0.31152,0.007860801697534085,0.8190591193134489
0.31168,0.007864542357537956,0.819082886865862
0.31184,0.007868282734525606,0.8191066531292555
0.312,0.007872022828528032,0.8191304181036998
0.31216,0.007875762639576228,0.8191541817892655
0.31232,0.007879502167701176,0.8191779441860227
0.31248,0.007883241412933862,0.819201705294042
0.31264,0.007886980375305263,0.8192254651133936
0.3128,0.007890719054846354,0.8192492236441478
0.31296,0.007894457451588104,0.8192729808863747
0.31312,0.007898195565561476,0.8192967368401448
0.31328,0.007901933396797432,0.8193204915055283
0.31344,0.00790567094532693,0.8193442448825953
0.3136,0.007909408211180913,0.8193679969714158
0.31376,0.007913145194390337,0.8193917477720604
0.31392,0.007916881894986136,0.8194154972845987
0.31408,0.007920618312999252,0.8194392455091012
0.31424,0.007924354448460616,0.8194629924456377
0.3144,0.007928090301401158,0.8194867380942783
0.31456,0.007931825871851803,0.8195104824550931
0.31472,0.007935561159843467,0.8195342255281519
0.31488,0.007939296165407065,0.8195579673135249
0.31504,0.007943030888573508,0.8195817078112818
0.3152,0.007946765329373707,0.8196054470214927
0.31536,0.007950499487838556,0.8196291849442273
0.31552,0.007954233363998958,0.8196529215795556
0.31568,0.007957966957885799,0.8196766569275474
0.31584,0.00796170026952997,0.8197003909882725
0.316,0.007965433298962356,0.8197241237618007
0.31616,0.00796916604621383,0.8197478552482016
0.31632,0.007972898511315274,0.8197715854475451
0.31648,0.007976630694297552,0.8197953143599008
0.31664,0.00798036259519153,0.8198190419853384
0.3168,0.007984094214028068,0.8198427683239277
0.31696,0.007987825550838027,0.819866493375738
0.31712,0.007991556605652254,0.8198902171408392
0.31728,0.007995287378501597,0.8199139396193007
0.31744,0.007999017869416897,0.819937660811192
0.3176,0.008002748078428996,0.8199613807165829
0.31776,0.008006478005568727,0.8199850993355426
0.31792,0.008010207650866916,0.8200088166681406
0.31808,0.008013937014354388,0.8200325327144465
0.31824,0.008017666096061965,0.8200562474745298
0.3184,0.008021394896020464,0.8200799609484595
0.31856,0.008025123414260692,0.8201036731363052
0.31872,0.008028851650813457,0.8201273840381363
0.31888,0.008032579605709562,0.820151093654022
0.31904,0.008036307278979802,0.8201748019840316
0.3192,0.008040034670654974,0.8201985090282344
0.31936,0.008043761780765865,0.8202222147866997
0.31952,0.008047488609343258,0.8202459192594964
0.31968,0.008051215156417931,0.8202696224466941
0.31984,0.008054941422020661,0.8202933243483617
0.32,0.008058667406182218,0.8203170249645684
0.32016,0.008062393108933367,0.8203407242953833
0.32032,0.008066118530304872,0.8203644223408755
0.32048,0.00806984367032749,0.820388119101114
0.32064,0.008073568529031967,0.8204118145761679
0.3208,0.008077293106449062,0.820435508766106
0.32096,0.008081017402609511,0.8204592016709976
0.32112,0.008084741417544053,0.8204828932909114
0.32128,0.008088465151283421,0.8205065836259164
0.32144,0.008092188603858352,0.8205302726760816
0.3216,0.008095911775299565,0.8205539604414758
0.32176,0.008099634665637782,0.8205776469221677
0.32192,0.008103357274903723,0.8206013321182263
0.32208,0.008107079603128096,0.8206250160297204
0.32224,0.008110801650341611,0.8206486986567185
0.3224,0.008114523416574971,0.8206723799992898
0.32256,0.00811824490185887,0.8206960600575026
0.32272,0.008121966106224007,0.8207197388314258
0.32288,0.008125687029701071,0.8207434163211281
0.32304,0.008129407672320744,0.820767092526678
0.3232,0.008133128034113708,0.8207907674481442
