t,φ,X,n
0.5,1,0.2929553867957233,1
0.5,1,1.9826802168431872,1
0.5,1,2.415678586452467,0
0.5,2,1.4044213707900064,1
0.5,2,2.614892056699702,1
0.5,1,0.7723789017977392,0
0.5,1,0.7963848139933564,0
0.5,1,0.2105585981951441,2
0.5,2,1.2936070730841451,0
0.5,1,0.3821490635068693,2
0.5,1,0.908460945103366,0
0.5,1,0.7965471225403964,0
0.5,1,0.26229048821907536,1
0.5,2,0.5418263351815316,1
0.5,1,2.317644898400011,0
0.5,1,3.6116767470624938,1
0.5,2,0.22638644944234876,0
0.5,2,0.37674146665496033,1
0.5,1,1.0280803832001415,0
0.5,2,0.06675499352802922,1
0.5,1,0.26979375272374306,3
0.5,2,1.235498743414321,0
0.5,2,0.05499133782628912,4
0.5,1,0.04535004118846947,1
0.5,1,0.4270643460726957,1
0.5,2,0.05141507346377061,1
0.5,1,0.9160331042167669,0
0.5,2,1.2792948907423802,1
0.5,1,0.18885864124009905,1
0.5,2,0.8671213271200351,1
0.5,2,1.4150507713435396,2
0.5,1,2.462884381314433,0
0.5,1,0.7671189800747484,0
0.5,1,2.010927035129308,0
0.5,2,0.49655690525490737,1
0.5,1,2.459172956849029,0
0.5,1,1.9790190195476005,1
0.5,2,0.3799649842502618,1
0.5,1,0.30791122868107057,3
0.5,2,0.744764971306102,0
0.5,2,0.1656597592242624,1
0.5,2,0.4066782577210075,0
0.5,2,0.11470430594366687,1
0.5,1,1.2746931847641632,0
0.5,2,1.2316710143854093,1
0.5,2,0.14160758859561973,0
0.5,1,2.6408939715354425,1
0.5,2,0.1040554375211471,1
0.5,2,0.5536403204125342,1
0.5,2,0.06482567055794963,2
0.5,1,2.2504966474194417,0
0.5,1,1.9936336329888462,0
0.5,1,0.09036262372360865,2
0.5,2,1.680684715243273,0
0.5,2,0.12530622076097986,0
0.5,1,0.28853608357999594,3
0.5,1,0.22449534957268374,1
0.5,1,0.7188191463297802,0
0.5,2,0.27378346330336334,0
0.5,1,0.08006958974971834,1
0.5,1,0.3552661169977366,1
0.5,1,2.1954649527103385,0
0.5,2,0.6466732769546555,0
0.5,2,1.4346587367782941,1
0.5,2,1.9185159316217995,1
0.5,2,1.389728868304257,0
0.5,2,0.8122902038408176,1
0.5,2,1.633979139009424,2
0.5,2,2.3820420361336088,0
0.5,1,1.26250504349681,0
0.5,1,0.33150876102187643,1
0.5,1,0.19391989355863976,1
0.5,2,2.0862166077478355,1
0.5,1,2.7194128968031865,1
0.5,1,0.8997371091426107,2
0.5,1,1.9413748809403926,1
0.5,2,2.921704235754316,1
0.5,2,0.3434718281022734,2
0.5,2,0.4427733047176641,0
0.5,2,1.8995462868575341,0
0.5,2,2.4336969755577624,1
0.5,2,0.6594756472727457,0
0.5,2,0.19414447744617702,0
0.5,1,0.21886769648797516,1
0.5,1,0.5921393352464615,2
0.5,1,0.07094108101713587,2
0.5,2,1.960189721743128,2
0.5,1,1.390991182178071,0
0.5,1,0.6727595838851986,0
0.5,2,0.03856869035892885,2
0.5,1,0.2855319531191231,2
0.5,1,0.7782383970368023,0
0.5,1,0.3556101567667178,2
0.5,2,0.24694447335460523,0
0.5,2,1.0303544435604892,1
0.5,2,0.4829539165867596,1
0.5,2,3.144305000088066,0
0.5,1,1.1718267039683081,0
0.5,2,0.3368007876268294,1
0.5,2,0.07105409235944793,0
0.5,1,0.482838235488947,1
0.5,1,0.1588853377107512,1
0.5,1,0.3371569941643995,2
0.5,1,1.4987098691823277,1
0.5,2,0.2937875283238923,2
0.5,2,1.5845361485916445,1
0.5,1,0.1149920764105265,1
0.5,1,1.0650836429887456,1
0.5,1,0.4316361336385065,1
0.5,1,5.528581186870385,0
0.5,2,1.2663047791097102,0
0.5,1,3.23685474756627,0
0.5,1,1.4677476631864121,0
0.5,1,2.4822641408783257,1
0.5,1,0.6238077442791637,1
0.5,2,0.26758332363933013,0
0.5,2,0.036319535765098075,2
0.5,1,0.23715755280787748,2
0.5,2,1.7392127504601853,2
0.5,1,0.5214561485106282,2
0.5,1,2.840815273666836,2
0.5,2,0.016052176006517364,2
0.5,1,1.8309427301995937,0
0.5,1,0.983598118622949,0
0.5,2,1.600940846759661,0
0.5,1,0.4194891818794019,1
0.5,1,0.36665297724252044,2
0.5,2,3.463178069306734,0
0.5,1,0.5662556722749186,0
0.5,2,2.3519954036555566,0
0.5,2,0.34179556157477614,1
0.5,2,3.0004732039956115,0
0.5,2,0.3187383040405908,0
0.5,2,0.8447538953430735,1
0.5,2,1.0629268572059742,1
0.5,1,0.6646492102706547,0
0.5,1,0.6633281584759491,1
0.5,2,0.8079875009523505,0
0.5,2,0.6009123028187635,0
0.5,1,2.196990198180483,1
0.5,1,3.0376582482027286,0
0.5,2,1.5153774847268133,2
0.5,2,0.12610265313215197,1
0.5,1,1.15644157172872,2
0.5,1,0.6787518775366203,1
0.5,1,2.4731910299796898,0
0.5,2,0.18900455573084118,3
0.5,1,1.2807251765598273,0
0.5,2,0.4718269697739891,0
0.5,1,0.16384954747449199,4
0.5,1,1.465507197443921,0
0.5,1,1.0959103475181857,0
0.5,2,0.12568679031112873,1
0.5,1,0.2800909427847593,1
0.5,1,0.4906793106809313,1
0.5,1,1.352907991145091,0
0.5,1,0.6748875240922677,0
0.5,1,0.20551602340581365,1
0.5,1,2.0563451964314097,0
0.5,1,1.2284585216799422,0
0.5,1,0.7187087788707694,1
0.5,1,0.6433139466221898,0
0.5,2,1.3620339026827146,1
0.5,1,0.5681720527940163,0
0.5,1,0.989736570611809,0
0.5,1,2.6799827838506345,0
0.5,1,0.7142449094625878,2
0.5,2,0.3045580822351517,2
0.5,1,0.6448947017868554,0
0.5,1,1.939453625396249,0
0.5,2,0.45589419101856515,1
0.5,1,1.2444936980468437,0
0.5,1,0.666752685693585,0
0.5,2,1.1710029368895423,1
0.5,1,1.653620720091843,0
0.5,1,0.2254321614643695,1
0.5,1,0.3127262143323429,1
0.5,2,0.9204005564282709,1
0.5,2,2.0862780941521346,0
0.5,1,1.1164243920372412,1
0.5,1,0.5607272860846689,0
0.5,2,0.23300652804678923,2
0.5,1,2.0101215463105353,0
0.5,1,2.561001744285322,0
0.5,1,0.8495919605625579,0
0.5,1,0.5846927192265524,1
0.5,1,0.4720277570173841,1
0.5,1,1.046502088475476,2
0.5,1,0.3793846053224305,3
0.5,1,0.37490156737013713,1
0.5,2,1.1939760034068492,1
0.5,1,0.38410347026462055,3
0.5,1,2.9055523790122826,0
0.5,1,0.2606266640059626,2
0.5,1,1.085213020089109,2
0.5,1,3.3418170850218716,0
0.5,2,2.3927226477386694,0
0.5,1,0.6454195610978195,0
0.5,1,0.9877453496271105,0
0.5,2,3.251993819377108,1
0.5,1,0.4795936977232238,1
0.5,2,0.46552118711212687,0
0.5,1,0.4596581224663941,1
0.5,2,0.18292054608777553,0
0.5,1,0.88704487112183,0
0.5,2,0.8733393086888583,1
0.5,1,1.3119140713058552,1
0.5,1,0.6571883592652291,0
0.5,1,0.7060189036543729,0
0.5,2,2.8974919705781943,1
0.5,1,1.8337078804420504,2
0.5,1,1.3397338184657372,0
0.5,2,0.023829577399510082,0
0.5,1,2.1173050752486273,0
0.5,2,0.3078787035433861,0
0.5,1,0.4100680916972582,1
0.5,2,2.6335324161916223,1
0.5,1,0.47427542798920164,1
0.5,2,1.3964757248459767,1
0.5,2,1.7957428522639658,0
0.5,1,0.14833357099839167,3
0.5,1,0.8376666146673482,0
0.5,2,0.7001277545677272,1
0.5,1,0.36923690966258427,5
0.5,1,0.521441719628354,0
0.5,1,0.27897535467714435,2
0.5,1,0.05465226675102475,3
0.5,1,0.43190491945953885,1
0.5,2,1.6802195982371284,2
0.5,1,2.110226665552309,0
0.5,1,1.8848557356440945,1
0.5,2,1.6233839132293233,1
0.5,2,2.133021150887042,1
0.5,2,1.6127059874314282,0
0.5,1,0.9620167310032737,0
0.5,1,0.8787882252673556,0
0.5,2,0.9169466545896194,1
0.5,2,0.5945951258930943,1
0.5,2,0.3764949510055948,1
0.5,1,0.3565871672120702,1
0.5,1,0.03228746467391563,2
0.5,2,0.8492096738010382,0
0.5,2,1.4190448377673937,2
0.5,1,0.4787421263390664,1
0.5,1,0.8666461380951043,1
0.5,2,1.7349759531326168,0
0.5,1,1.2852305696987758,2
0.5,2,0.8189232094737025,1
0.5,1,0.161456770749903,4
0.5,1,0.3323768361961346,1
0.5,1,1.4966369477182355,0
0.5,2,0.14080275790881513,0
0.5,1,0.7760229220601986,0
