t,phase_1,phase_2
0.0,0.0,0.0
0.0016666666666666668,0.0,0.0009206
0.0033333333333333335,0.0,0.0018244
0.005,0.0,0.002735
0.006666666666666667,0.0,0.0036298
0.008333333333333333,0.0,0.0045104
0.01,0.0,0.0054032
0.011666666666666667,0.0,0.0063358
0.013333333333333334,0.0,0.0072676
0.015,0.0,0.0081928
0.016666666666666666,0.0,0.009081
0.018333333333333333,0.0,0.0100078
0.02,0.0,0.010881
0.021666666666666667,0.0,0.0117998
0.023333333333333334,0.0,0.0126626
0.025,0.0,0.0135574
0.02666666666666667,0.0,0.0144402
0.028333333333333332,0.0,0.0153312
0.03,0.0,0.0162336
0.03166666666666667,0.0,0.0171342
0.03333333333333333,0.0,0.0180132
0.035,0.0,0.0189222
0.03666666666666667,0.0,0.0197934
0.03833333333333333,0.0,0.020666
0.04,0.0,0.0215478
0.041666666666666664,0.0,0.0224422
0.043333333333333335,0.0,0.023327
0.045,0.0,0.02421
0.04666666666666667,0.0,0.025094
0.04833333333333333,0.0,0.025938
0.05,0.0,0.0267708
0.051666666666666666,0.0,0.0276486
0.05333333333333334,0.0,0.0285276
0.055,0.0,0.0293926
0.056666666666666664,0.0,0.030264
0.058333333333333334,0.0,0.0311076
0.06,0.0,0.031972
0.06166666666666667,0.0,0.0328238
0.06333333333333334,0.0,0.033695
0.065,0.0,0.0345136
0.06666666666666667,0.0,0.0353768
0.06833333333333333,0.0,0.0362322
0.07,0.0,0.0370922
0.07166666666666667,0.0,0.0379606
0.07333333333333333,0.0,0.038797
0.075,0.0,0.039672
0.07666666666666666,0.0,0.0405186
0.07833333333333334,0.0,0.041342
0.08,0.0,0.0421596
0.08166666666666667,0.0,0.0429874
0.08333333333333333,0.0,0.0438534
0.085,0.0,0.0446738
0.08666666666666667,0.0,0.0455154
0.08833333333333333,0.0,0.0463248
0.09,0.0,0.0471942
0.09166666666666666,0.0,0.0480438
0.09333333333333334,0.0,0.0489026
0.095,0.0,0.049715
0.09666666666666666,0.0,0.050543
0.09833333333333333,0.0,0.0513632
0.1,0.0,0.052193
0.10166666666666667,0.0,0.0530188
0.10333333333333333,0.0,0.053838
0.105,0.0,0.0546562
0.10666666666666667,0.0,0.0554608
0.10833333333333334,0.0,0.0562638
0.11,0.0,0.0570478
0.11166666666666666,0.0,0.0578674
0.11333333333333333,0.0,0.0586926
0.115,0.0,0.0595048
0.11666666666666667,0.0,0.0603006
0.11833333333333333,0.0,0.0611444
0.12,0.0,0.0619536
0.12166666666666667,0.0,0.0627874
0.12333333333333334,0.0,0.0635926
0.125,0.0,0.0644242
0.12666666666666668,0.0,0.0652364
0.12833333333333333,0.0,0.0660282
0.13,0.0,0.066809
0.13166666666666665,0.0,0.0676188
0.13333333333333333,0.0,0.0684288
0.135,0.0,0.0692352
0.13666666666666666,0.0,0.070032
0.13833333333333334,0.0,0.0708202
0.14,0.0,0.0716308
0.14166666666666666,0.0,0.0724152
0.14333333333333334,0.0,0.0732134
0.145,0.0,0.0740378
0.14666666666666667,0.0,0.0748366
0.14833333333333334,0.0,0.0755998
0.15,0.0,0.0763942
0.15166666666666667,0.0,0.0771776
0.15333333333333332,0.0,0.0779538
0.155,0.0,0.07872
0.15666666666666668,0.0,0.079516
0.15833333333333333,0.0,0.080295
0.16,0.0,0.0810924
0.16166666666666665,0.0,0.081846
0.16333333333333333,0.0,0.0826414
0.165,0.0,0.083422
0.16666666666666666,0.0,0.084197
0.16833333333333333,0.0,0.0849342
0.17,0.0,0.0856912
0.17166666666666666,0.0,0.0864626
0.17333333333333334,0.0,0.0872142
0.175,0.0,0.0879828
0.17666666666666667,0.0,0.0887592
0.17833333333333334,0.0,0.0895164
0.18,0.0,0.0902412
0.18166666666666667,0.0,0.0910206
0.18333333333333332,0.0,0.0917556
0.185,0.0,0.0924746
0.18666666666666668,0.0,0.0932438
0.18833333333333332,0.0,0.0940118
0.19,0.0,0.0947554
0.19166666666666668,0.0,0.0955194
0.19333333333333333,0.0,0.0962764
0.195,0.0,0.0970158
0.19666666666666666,0.0,0.0977572
0.19833333333333333,0.0,0.0984822
0.2,0.0,0.0992428
0.20166666666666666,0.0,0.0999842
0.20333333333333334,0.0,0.1007336
0.205,0.0,0.1014502
0.20666666666666667,0.0,0.1021948
0.20833333333333334,0.0,0.1028898
0.21,0.0,0.1036512
0.21166666666666667,0.0,0.104397
0.21333333333333335,0.0,0.105153
0.215,0.0,0.1059022
0.21666666666666667,0.0,0.1066214
0.21833333333333332,0.0,0.1073422
0.22,0.0,0.1080996
0.22166666666666668,0.0,0.1088242
0.22333333333333333,0.0,0.1095288
0.225,0.0,0.1102298
0.22666666666666666,0.0,0.1109504
0.22833333333333333,0.0,0.1116758
0.23,0.0,0.1124132
0.23166666666666666,0.0,0.1131172
0.23333333333333334,0.0,0.113828
0.235,0.0,0.1145658
0.23666666666666666,0.0,0.115283
0.23833333333333334,0.0,0.1160024
0.24,0.0,0.1167278
0.24166666666666667,0.0,0.1174386
0.24333333333333335,0.0,0.1181494
0.245,0.0,0.1188374
0.24666666666666667,0.0,0.119563
0.24833333333333332,0.0,0.1202966
0.25,0.0,0.1210174
0.25166666666666665,0.0,0.1216952
0.25333333333333335,0.0,0.1224196
0.255,0.0,0.1231162
0.25666666666666665,0.0,0.1238252
0.25833333333333336,0.0,0.1245206
0.26,0.0,0.1252364
0.26166666666666666,0.0,0.1259352
0.2633333333333333,0.0,0.1266056
0.265,0.0,0.1272782
0.26666666666666666,0.0,0.1279898
0.2683333333333333,0.0,0.1286972
0.27,0.0,0.1293914
0.27166666666666667,0.0,0.130116
0.2733333333333333,0.0,0.1308562
0.275,0.0,0.1315424
0.27666666666666667,0.0,0.1322138
0.2783333333333333,0.0,0.132917
0.28,0.0,0.1336352
0.2816666666666667,0.0,0.134339
0.2833333333333333,0.0,0.1350216
0.285,0.0,0.13569
0.2866666666666667,0.0,0.136331
0.28833333333333333,0.0,0.1369916
0.29,0.0,0.1376662
0.2916666666666667,0.0,0.1383506
0.29333333333333333,0.0,0.1390504
0.295,0.0,0.139702
0.2966666666666667,0.0,0.1403692
0.29833333333333334,0.0,0.1410646
0.3,0.0,0.1417392
0.3016666666666667,0.0,0.1424306
0.30333333333333334,0.0,0.1430952
0.305,0.0,0.143795
0.30666666666666664,0.0,0.1444794
0.30833333333333335,0.0,0.145152
0.31,0.0,0.1458186
0.31166666666666665,0.0,0.1464836
0.31333333333333335,0.0,0.1471556
0.315,0.0,0.1478366
0.31666666666666665,0.0,0.1485392
0.31833333333333336,0.0,0.1492142
0.32,0.0,0.1498812
0.32166666666666666,0.0,0.1505782
0.3233333333333333,0.0,0.1512492
0.325,0.0,0.1518914
0.32666666666666666,0.0,0.1525172
0.3283333333333333,0.0,0.1531926
0.33,0.0,0.1538644
0.33166666666666667,0.0,0.1545254
0.3333333333333333,0.0,0.1551884
0.335,0.0,0.1558666
0.33666666666666667,0.0,0.1565448
0.3383333333333333,0.0,0.1572056
0.34,0.0,0.1578376
0.3416666666666667,0.0,0.158526
0.3433333333333333,0.0,0.15917
0.345,0.0,0.1598084
0.3466666666666667,0.0,0.1604496
0.34833333333333333,0.0,0.1610622
0.35,0.0,0.161687
0.3516666666666667,0.0,0.1623164
0.35333333333333333,0.0,0.1629652
0.355,0.0,0.1635928
0.3566666666666667,0.0,0.164239
0.35833333333333334,0.0,0.164851
0.36,0.0,0.1654886
0.3616666666666667,0.0,0.16611
0.36333333333333334,0.0,0.1667372
0.365,0.0,0.1673676
0.36666666666666664,0.0,0.1680246
0.36833333333333335,0.0,0.1686704
0.37,0.0,0.1693
0.37166666666666665,0.0,0.169919
0.37333333333333335,0.0,0.1705706
0.375,0.0,0.1711862
0.37666666666666665,0.0,0.171797
0.37833333333333335,0.0,0.1724316
0.38,0.0,0.173065
0.38166666666666665,0.0,0.173695
0.38333333333333336,0.0,0.1742918
0.385,0.0,0.1749036
0.38666666666666666,0.0,0.1755088
0.3883333333333333,0.0,0.1761428
0.39,0.0,0.1767666
0.39166666666666666,0.0,0.1774058
0.3933333333333333,0.0,0.1780414
0.395,0.0,0.1786434
0.39666666666666667,0.0,0.1792964
0.3983333333333333,0.0,0.1799064
0.4,0.0,0.1805424
0.40166666666666667,0.0,0.1811416
0.4033333333333333,0.0,0.1817792
0.405,0.0,0.1823946
0.4066666666666667,0.0,0.1830084
0.4083333333333333,0.0,0.1836212
0.41,0.0,0.1842336
0.4116666666666667,0.0,0.1848572
0.41333333333333333,0.0,0.1854618
0.415,0.0,0.1860568
0.4166666666666667,0.0,0.1866638
0.41833333333333333,0.0,0.1872658
0.42,0.0,0.1878972
0.4216666666666667,0.0,0.1884872
0.42333333333333334,0.0,0.1890804
0.425,0.0,0.1896914
0.4266666666666667,0.0,0.1903018
0.42833333333333334,0.0,0.1909426
0.43,0.0,0.191545
0.43166666666666664,0.0,0.1921572
0.43333333333333335,0.0,0.1927514
0.435,0.0,0.1933706
0.43666666666666665,0.0,0.1939844
0.43833333333333335,0.0,0.1945706
0.44,0.0,0.1951696
0.44166666666666665,0.0,0.1957616
0.44333333333333336,0.0,0.1963284
0.445,0.0,0.1969164
0.44666666666666666,0.0,0.1974966
0.4483333333333333,0.0,0.198084
0.45,0.0,0.1986986
0.45166666666666666,0.0,0.199267
0.4533333333333333,0.0,0.1998476
0.455,0.0,0.2004196
0.45666666666666667,0.0,0.2009786
0.4583333333333333,0.0,0.2015794
0.46,0.0,0.2021598
0.46166666666666667,0.0,0.2027526
0.4633333333333333,0.0,0.2033138
0.465,0.0,0.203891
0.4666666666666667,0.0,0.2044642
0.4683333333333333,0.0,0.2050502
0.47,0.0,0.2056324
0.4716666666666667,0.0,0.2062062
0.47333333333333333,0.0,0.20677
0.475,0.0,0.2073652
0.4766666666666667,0.0,0.2079206
0.47833333333333333,0.0,0.208525
0.48,0.0,0.2091126
0.4816666666666667,0.0,0.2096822
0.48333333333333334,0.0,0.210248
0.485,0.0,0.2108074
0.4866666666666667,0.0,0.2113522
0.48833333333333334,0.0,0.2119118
0.49,0.0,0.212484
0.49166666666666664,0.0,0.2130686
0.49333333333333335,0.0,0.2136184
0.495,0.0,0.214179
0.49666666666666665,0.0,0.2147494
0.49833333333333335,0.0,0.2153176
0.5,0.0,0.2158702
0.5016666666666667,0.0,0.2164406
0.5033333333333333,0.0,0.2169944
0.505,0.0,0.2175754
0.5066666666666667,0.0,0.2181304
0.5083333333333333,0.0,0.2186834
0.51,0.0,0.219241
0.5116666666666667,0.0,0.2198046
0.5133333333333333,0.0,0.2203478
0.515,0.0,0.2208782
0.5166666666666667,0.0,0.2214416
0.5183333333333333,0.0,0.2219792
0.52,0.0,0.2225134
0.5216666666666666,0.0,0.2230534
