dg1,dg2,order13,qbdrap4
0.09088630699387815,0.09088630699387815,0.09088630699387815,0.09088630699379383
0.07199389791337832,0.11700325516485172,0.07975100344010311,0.07926380458274984
0.06596758974574507,0.1181796424106242,0.07742489122846355,0.07460240653997743
0.06344154853510325,0.11888697019431216,0.07557591802769462,0.07084616247791184
0.062006177560541664,0.11930531408457234,0.07412197005235407,0.06819686988794846
0.06107179219067568,0.11957231212114924,0.07295005128234061,0.0662959810110102
0.06040799195790286,0.11973355313081524,0.07198156070006279,0.06488608654207628
0.059906591427760114,0.11986768839746334,0.07116411132290626,0.06380689184153068
0.05951271293454155,0.11996422897283562,0.07046205983862525,0.06295803548788856
0.05919457185577637,0.1200376810896775,0.0698504114291793,0.062274848913362796
0.05893008147618095,0.12009529845072114,0.06931111699445464,0.061714193647920135
