dg1,dg2,order13,qbdrap4
0.07912249174577853,0.07912249174577853,0.07912249174577853,0.07904790881760597
-1.384331451752912,-0.7114206399001726,-0.266039061156284,-0.34678172062269774
-1.5951469552672497,-0.7069696064446034,-0.4459156847790804,-0.6416740696073739
-1.7007477573757548,-0.70549289209286,-0.5668045439495913,-0.8592806725433313
-1.825175997937123,-0.700752416349553,-0.6576033408043727,-1.025227355994511
-1.8478253270601093,-0.6979193785231922,-0.7300740961018751,-1.156318548248595
-1.9101583822653825,-0.6958504616692188,-0.7902944684476868,-1.262769970493322
-1.9596403953906174,-0.6948768035179048,-0.8417116031373653,-1.3513930896762445
-1.972683407883678,-0.6942025150080577,-0.8865256954707712,-1.4267336030182616
-2.0161171859192466,-0.693861702621075,-0.9262083109901675,-1.491786997102697
-2.0402245278603943,-0.6935271879124041,-0.9617761059119712,-1.5487222240266851
