t,φ,X,n
0.5,2,0.15429933650494365,1
0.5,2,1.7463032413146569,1
0.5,3,0.0,1
0.5,3,0.0,1
0.5,2,1.359513998167939,4
0.5,2,1.0104055496696749,0
0.5,1,0.5544184033051407,0
0.5,3,0.0,1
0.5,2,0.7698996673792067,1
0.5,1,0.6213395499153344,1
0.5,3,0.0,1
0.5,1,2.291411584022385,1
0.5,1,0.9798535447608709,0
0.5,2,2.0341859074319513,1
0.5,1,1.6905793066247694,1
0.5,2,0.33168740954699316,0
0.5,1,1.239342171186983,0
0.5,2,2.7681374859311045,0
0.5,1,1.5688399757392437,1
0.5,3,0.0,1
0.5,2,0.7265564702248695,0
0.5,2,3.142311043783319,1
0.5,1,1.3038869810017684,1
0.5,3,0.0,1
0.5,1,2.4717383248684044,0
0.5,2,1.5566658714450132,0
0.5,1,1.2886532364401706,4
0.5,2,0.526078252565323,1
0.5,1,1.0246403750521367,2
0.5,1,3.5165702683704074,0
0.5,2,0.7910277679359029,2
0.5,1,0.5669712591479066,0
0.5,2,2.114334168732431,0
0.5,2,1.2214860176160953,0
0.5,2,1.2350841157735297,0
0.5,2,1.0976771279266087,0
0.5,1,0.6117960898215599,0
0.5,1,0.7639174523910287,0
0.5,3,0.0,1
0.5,2,0.3259595901060006,0
0.5,1,1.0248302880497193,1
0.5,2,0.6970284594006002,0
0.5,2,0.30987702353357915,0
0.5,1,0.7141683735369244,1
0.5,1,1.2205120604416493,0
0.5,3,0.0,1
0.5,2,0.6383883843491795,0
0.5,1,0.9203294786420686,0
0.5,1,0.8164240488827059,0
0.5,1,1.9076990500816982,0
0.5,2,0.7984809487685247,0
0.5,1,1.266696359381319,0
0.5,2,0.06972325561127135,0
0.5,1,0.8837234540340104,1
0.5,2,0.0342792672234824,0
0.5,1,0.2608359468286128,1
0.5,2,0.35778305174997194,0
0.5,1,1.973684480880273,0
0.5,1,0.8904278749449523,2
0.5,1,1.3784606626621234,0
0.5,2,1.037073955431381,1
0.5,1,0.8196285531880112,0
0.5,3,0.0,1
0.5,2,0.7938962414810533,0
0.5,3,0.0,1
0.5,1,0.16581173692607282,2
0.5,1,1.0031352965140283,0
0.5,3,0.0,1
0.5,3,0.0,1
0.5,1,1.7165054513019515,0
0.5,2,0.5299072873743362,0
0.5,2,2.617634432167327,1
0.5,1,2.268134310995687,0
0.5,3,0.0,2
0.5,3,0.0,1
0.5,2,0.05480003019058677,1
0.5,3,0.0,1
0.5,3,0.0,1
0.5,1,0.8941622614335265,0
0.5,3,0.0,1
0.5,1,1.9772626250787604,1
0.5,1,1.1980656488355161,2
0.5,1,0.5550639797586152,0
0.5,1,2.894909852742212,0
0.5,2,1.1237448837749773,1
0.5,2,0.09854237742919664,1
0.5,3,0.0,1
0.5,2,1.454676725890453,2
0.5,1,0.7471740704305132,2
0.5,2,0.17578479534085412,2
0.5,1,1.6851648136928408,0
0.5,2,0.9853167542302586,0
0.5,1,2.6586774666561084,1
0.5,1,0.8954483405793601,0
0.5,1,0.7886124240193392,0
0.5,2,3.2272426129709944,0
0.5,1,0.6767057029408602,0
0.5,1,0.6809591678045611,0
0.5,1,2.1524040409432805,1
0.5,1,0.13515393512165663,1
0.5,2,0.0712379879128624,0
0.5,1,2.1328631510655547,2
0.5,1,0.8498464152101578,1
0.5,1,0.8392141531588782,0
0.5,3,0.0,1
0.5,3,0.0,2
0.5,1,0.9560365116701839,0
0.5,2,0.132590270608397,1
0.5,1,0.7897524394758935,0
0.5,1,1.4729657578207367,0
0.5,1,0.5736517078778052,1
0.5,1,1.3552178833391344,0
0.5,3,0.0,2
0.5,1,1.4153184483012202,0
0.5,1,0.5888488622399963,0
0.5,1,0.0013921991459660554,2
0.5,2,0.5668062721154761,1
0.5,1,0.6603220317967355,0
0.5,2,0.3033633588166061,2
0.5,1,0.18861589163671252,2
0.5,3,0.0,2
0.5,3,0.0,2
0.5,1,2.6137607073201568,1
0.5,1,0.9037257755565731,1
0.5,3,0.0,2
0.5,1,1.2522172870236772,0
0.5,2,1.5805942669533692,0
0.5,2,0.6541486285036158,1
0.5,1,1.73847176925123,0
0.5,2,0.007309736216308149,0
0.5,1,0.37805052353365587,1
0.5,2,0.15676427442049157,0
0.5,3,0.0,2
0.5,2,1.6433120839239752,1
0.5,1,1.4444455487988772,1
0.5,2,0.2546815868170454,3
0.5,1,2.341671473744936,0
0.5,2,0.32046499672500456,1
0.5,2,0.7369415790838476,0
0.5,3,0.0,2
0.5,1,1.7750829464552216,1
0.5,2,4.564348793735058,0
0.5,3,0.0,1
0.5,1,0.5399038699749539,1
0.5,2,0.4585020806079273,0
0.5,2,0.6653827528728378,1
0.5,3,0.0,1
0.5,2,0.8065772991216802,0
0.5,1,0.3281326379941413,1
0.5,3,0.0,1
0.5,1,1.110213268419117,2
0.5,1,0.4741882990296652,2
0.5,1,1.3026550612986676,1
0.5,1,1.0770983416256197,0
0.5,1,0.5888642849219026,0
0.5,1,0.9246169064638289,0
0.5,1,0.9924752424080383,0
0.5,1,0.5013654875285659,0
0.5,3,0.0,1
0.5,2,2.580439812993069,2
0.5,2,0.05129461575678873,0
0.5,3,0.0,1
0.5,3,0.0,2
0.5,2,0.11429121955808574,0
0.5,2,0.2734823534056736,1
0.5,2,1.0399355056433401,0
0.5,1,1.4537602145270958,0
0.5,1,1.6352790829915564,0
0.5,2,1.938841047657649,0
0.5,1,0.3997643907851486,1
0.5,1,3.8727215821123644,1
0.5,2,1.2949937987575713,0
0.5,2,0.2472924137852192,2
0.5,1,2.940771065990626,1
0.5,1,0.5370931705333061,1
0.5,3,0.0,1
0.5,1,0.7631499472290895,0
0.5,2,0.08626213994413573,1
0.5,1,0.512047693278792,1
0.5,2,1.2664822335258346,1
0.5,1,0.7427538256342809,0
0.5,2,1.485086858701469,2
0.5,1,1.9310774889056503,0
0.5,2,0.20519635626694754,0
0.5,1,1.867343152524786,0
0.5,1,2.2283266480116843,0
0.5,2,0.07596308879098135,0
0.5,2,0.17671219875965627,0
0.5,2,0.6065970879805092,0
0.5,3,0.0,1
0.5,1,5.504599200111834,0
0.5,1,0.8266784022191764,1
0.5,3,0.0,2
0.5,2,1.7405367092610264,0
0.5,2,1.9659341162928274,1
0.5,1,0.5299526507291386,0
0.5,1,1.0682895165499688,0
0.5,1,0.6019807796265704,1
0.5,1,0.5729284258531344,0
0.5,2,0.32107971614474307,1
0.5,1,1.6724516172165522,0
0.5,1,0.825548589754972,0
0.5,3,0.0,1
0.5,2,2.2508562842558466,0
0.5,1,1.5721613552121962,0
0.5,3,0.0,1
0.5,3,0.0,1
0.5,3,0.0,1
0.5,1,3.16549299558547,0
0.5,1,0.5899352900136731,1
0.5,1,0.5768506387520189,1
0.5,1,2.6169899596312383,0
0.5,1,0.5703122215381511,0
0.5,1,0.528400405871884,0
0.5,1,0.6654799455350189,0
0.5,2,1.5180165973992437,0
0.5,1,1.3334742699007232,1
0.5,2,1.9789666738677028,1
0.5,2,0.10201240564734271,2
0.5,2,1.3827153067578117,1
0.5,2,2.1366802962288927,1
0.5,1,1.2129124241484703,1
0.5,2,0.35901974043210166,2
0.5,1,0.7964600524730238,1
0.5,2,0.4294662552619086,0
0.5,1,0.8472676894654287,0
0.5,3,0.0,1
0.5,1,1.6894721442288205,0
0.5,3,0.0,1
0.5,2,0.540353469627948,0
0.5,1,3.1325115296797934,1
0.5,2,0.8232319318829255,1
0.5,2,0.07222080039529366,0
0.5,1,0.8942149291978834,0
0.5,3,0.0,2
0.5,2,0.8677840484208132,0
0.5,1,0.8050214301407979,2
0.5,3,0.0,1
0.5,1,1.4062763999832626,2
0.5,1,0.7029302484326219,2
0.5,1,0.7216871979843451,0
0.5,1,0.7186346470765561,1
0.5,1,1.1524147950129464,0
0.5,3,0.0,1
0.5,2,0.27981070322895296,0
0.5,2,1.3468591882029592,1
0.5,1,4.339602115733238,1
0.5,2,0.10483277372997096,1
0.5,2,0.4683256894218357,0
0.5,2,0.7679236632381448,2
0.5,1,0.6335033023367358,2
0.5,2,1.2338746925663897,0
0.5,2,0.054922137241403046,0
0.5,3,0.0,1
0.5,3,0.0,1
0.5,2,0.6764338069371749,0
0.5,2,0.4526532191612419,0
0.5,2,0.5610732336857305,1
0.5,1,2.358825091320612,0
0.5,2,0.4299087351300776,1
0.5,1,0.681379659931892,0
0.5,2,1.6614264849798255,1
0.5,2,3.0513225254921696,0
0.5,2,1.152908222777822,1
0.5,1,3.3267979409608195,0
0.5,2,1.0043045294030466,1
0.5,1,1.7342970154946824,2
0.5,1,1.1250383303573304,0
0.5,2,2.622708979084313,0
0.5,1,0.6245785922055042,0
0.5,1,3.1765945871451113,0
0.5,1,0.8017374680578808,0
0.5,1,0.4260959656621792,2
0.5,3,0.0,1
0.5,2,1.4924157104151947,0
0.5,2,1.594132722364379,1
0.5,1,2.1304871941658323,1
0.5,2,1.1226642311798694,1
0.5,3,0.0,1
0.5,3,0.0,2
0.5,1,0.7593333113703363,0
0.5,2,2.1608781453458494,0
0.5,1,3.075986702209309,0
0.5,1,0.6698328550039198,0
0.5,3,0.0,1
0.5,2,0.2254979077751248,0
0.5,2,0.8937553874540154,0
0.5,1,1.9098532695678645,2
0.5,2,0.23665070387595566,1
0.5,2,0.7316183533540306,0
0.5,2,0.035271268786745524,3
0.5,2,1.2799085885802721,1
0.5,2,0.5676830038235623,0
0.5,1,0.8601005086372808,0
0.5,2,1.2287857786197385,0
0.5,2,1.4121525263555967,0
0.5,1,0.8177186390094018,0
0.5,1,0.7421769618899346,0
0.5,2,0.31686140815571084,0
0.5,1,3.1294281148157634,0
0.5,1,1.6917714856479982,0
0.5,2,0.25267136883286845,0
0.5,2,0.8101812420051575,3
0.5,1,0.3279270074178483,1
0.5,1,2.1372375426570747,0
0.5,2,0.8803351694805253,0
0.5,1,0.5218606143191347,0
0.5,2,1.6267337778279387,0
0.5,1,1.648204318093362,1
0.5,1,1.1217988041577058,0
0.5,2,1.0708507165442476,2
0.5,1,3.2307682923284786,0
0.5,1,1.4690635953417863,0
0.5,3,0.0,2
0.5,2,0.8288552660081667,0
0.5,2,1.8615139628342336,1
0.5,2,0.8463619886770084,1
0.5,1,0.4926224601142984,1
0.5,1,0.8966641645764484,0
0.5,2,1.8515194471745375,0
0.5,2,0.4074361049548657,0
0.5,1,0.9875968688277579,0
0.5,2,2.1626571938586263,0
0.5,2,1.5034369441304376,0
0.5,3,0.0,1
0.5,2,0.008469524000002449,0
0.5,1,1.228736425894466,1
0.5,1,1.6396097971038377,1
0.5,1,0.7455278655256198,0
0.5,2,0.5854170183621132,0
0.5,2,1.5487741191535351,1
0.5,3,0.0,1
0.5,2,0.4471042167909765,1
0.5,2,1.3162966342962656,0
0.5,1,2.7311781959805965,0
0.5,2,0.04158489057217413,1
0.5,1,5.100404452464986,1
0.5,2,2.0038947756453833,3
0.5,1,0.9014464569436523,1
0.5,1,1.0920463925596704,0
0.5,2,0.44523060713964924,0
0.5,3,0.0,1
0.5,2,1.8393986102677693,3
0.5,2,0.0060043127837478005,0
0.5,1,0.5637225465212297,1
0.5,2,0.7749773052482067,0
0.5,1,0.6183965164044264,1
0.5,1,1.5941795250773043,0
0.5,1,1.1142596982931305,0
0.5,2,0.6217532125511305,0
0.5,2,0.5812401359114943,0
0.5,1,1.0468424233152358,1
0.5,2,0.12291900968694058,2
0.5,3,0.0,1
0.5,1,1.3293857368193822,1
0.5,2,0.5743255848040894,0
0.5,2,1.383307967453577,1
0.5,2,0.6297734183270751,0
0.5,1,2.1556550596336788,0
0.5,2,0.2060271860680023,0
0.5,2,0.36569603731868294,0
0.5,3,0.0,1
0.5,1,0.9220954484602,1
0.5,1,2.6660834873259223,0
0.5,2,0.42495051565739345,1
0.5,1,0.5490055309012342,1
0.5,1,1.214667390038282,0
0.5,1,0.3598310035324919,1
0.5,2,3.1224715505271767,2
0.5,1,0.9210519044067285,0
0.5,1,0.6694116005665111,0
0.5,2,0.9113020970787653,0
0.5,1,1.5927522260364333,2
0.5,2,0.47500951883774833,0
0.5,1,1.6412101333790354,0
0.5,3,0.0,1
0.5,2,0.5132564341423682,0
0.5,3,0.0,1
0.5,1,3.2304589262028287,0
0.5,1,2.2954215118086614,1
0.5,2,1.7955185055649938,1
0.5,1,1.8928339625250907,1
0.5,1,0.6767537338060757,0
0.5,2,0.8335715668863888,0
0.5,1,0.8981044847538486,0
0.5,2,0.14208511583928146,1
0.5,1,4.260338598126641,0
0.5,2,0.03845409768243535,1
0.5,1,0.9093851141863062,0
0.5,2,0.20344850928962394,1
0.5,3,0.0,2
0.5,1,0.8947785827638589,0
0.5,3,0.0,1
0.5,2,0.8071806463934152,0
0.5,2,0.7561656959778081,1
0.5,3,0.0,1
0.5,1,0.670726154027754,1
0.5,1,1.6578036987105185,1
0.5,1,0.6035500357251323,1
0.5,1,0.8850898112393453,0
0.5,1,1.877812144238348,0
0.5,1,1.0311370181091482,0
0.5,3,0.0,2
0.5,1,0.9807938159224006,0
0.5,2,0.1539525360423603,1
0.5,2,1.0907758500443452,1
0.5,2,0.1379746690960324,0
0.5,2,1.4319554088565645,1
0.5,2,0.018409185734247435,0
0.5,1,0.6536408810156791,0
0.5,2,0.358623152127974,1
0.5,1,2.451483632744563,1
0.5,2,1.8658390417535806,1
0.5,1,0.6319938402480604,0
0.5,2,0.7521643581470023,0
0.5,2,0.996997419130202,0
0.5,1,2.2210119951909872,0
0.5,2,0.6163676726454044,3
0.5,1,0.43130971385932226,1
0.5,2,0.47775925106912576,2
0.5,1,1.2260065409994818,1
0.5,3,0.0,1
0.5,3,0.0,1
0.5,2,0.37068290484314104,0
0.5,2,1.6324124364272787,2
0.5,1,0.5040489391690057,0
0.5,1,1.8513648377467549,0
0.5,1,0.6576832619486845,0
0.5,2,0.218901722488971,1
0.5,3,0.0,1
0.5,1,0.06949903627116955,2
0.5,2,0.24135918899036968,0
0.5,2,0.47413532973284045,0
0.5,3,0.0,2
0.5,1,0.7504315616987549,0
0.5,1,0.7292731267670085,0
0.5,1,0.795401423902701,0
0.5,2,1.9041041771413592,1
0.5,3,0.0,1
0.5,1,0.6397170250394049,1
0.5,2,0.6274654637028967,1
0.5,2,0.7569016354118578,1
0.5,1,1.3362632525173335,0
0.5,2,0.9089167232343822,0
0.5,1,0.3713093172234978,3
0.5,3,0.0,1
0.5,3,0.0,1
0.5,1,1.0515771965727765,2
0.5,2,0.8763629011404976,0
0.5,2,2.0601550342362844,0
0.5,1,0.4409259029303172,2
0.5,3,0.0,1
0.5,2,3.320587890401592,0
0.5,3,0.0,1
0.5,1,0.6126999833171779,0
0.5,2,2.7435396738283546,1
0.5,2,0.5681864726123489,1
0.5,1,1.172859120881233,0
0.5,1,1.719655039708372,2
0.5,1,0.5643004870888672,0
0.5,1,1.0360148387963244,0
0.5,2,3.537102460624115,0
0.5,3,0.0,1
0.5,2,0.6467413243082683,1
0.5,1,1.5177029281578744,0
0.5,1,3.8767161752962513,0
0.5,2,0.8557493318765589,1
0.5,3,0.0,1
0.5,2,0.21918897033660906,3
0.5,2,0.8422701677331703,1
0.5,1,4.065177754535019,1
0.5,3,0.0,1
0.5,1,1.825654253264622,0
0.5,1,1.6317769723249644,0
0.5,1,1.054099039116776,0
0.5,2,0.5825329935716775,1
0.5,1,1.0055153032435888,0
0.5,1,1.5949833476805824,0
0.5,2,1.8309979191115802,0
0.5,1,1.7975591987897273,0
0.5,1,0.2710408844847595,2
0.5,1,1.0210054113578155,0
0.5,3,0.0,1
0.5,1,0.8046994466936979,0
0.5,1,0.6640062376375675,0
0.5,3,0.0,1
0.5,2,0.2599542555086458,0
0.5,1,1.1444367467286138,0
0.5,1,1.0369853747781248,0
0.5,1,1.606144485451928,2
0.5,2,1.8875941592940775,0
0.5,2,1.3437404008447487,0
0.5,3,0.0,1
0.5,2,0.7737566299396408,0
0.5,3,0.0,1
0.5,1,1.768632390947596,2
0.5,1,0.835670240594629,0
0.5,2,0.35907957845569316,1
0.5,3,0.0,1
0.5,1,1.056173977494638,0
0.5,1,0.9372747407337004,1
0.5,1,2.019985736933557,0
0.5,1,0.6769873269027816,0
0.5,2,0.5289066988025443,1
0.5,1,1.0567458085049208,0
0.5,1,1.1850211550134382,2
0.5,1,1.1797861890947416,1
0.5,1,0.48025461118431156,2
0.5,3,0.0,1
0.5,1,4.430707846492577,1
0.5,2,2.42199196646339,3
0.5,3,0.0,1
0.5,1,3.024023497097257,0
0.5,1,0.5828461942994143,0
0.5,1,1.6189954272227622,0
0.5,2,0.5723762582508665,0
0.5,2,0.012080140968562386,2
0.5,1,1.1822238850653815,0
0.5,1,0.735624231870771,0
0.5,3,0.0,1
0.5,1,1.1180827031232057,0
0.5,2,0.43377467095195454,1
0.5,2,0.2879620852443133,1
0.5,2,0.9495894640572737,0
0.5,3,0.0,1
0.5,2,0.0361647523769818,0
0.5,2,3.8829213442548287,0
0.5,2,1.0608965172031979,1
0.5,1,0.5806536333974945,1
0.5,2,2.070557043849101,0
0.5,2,1.8969014549026957,2
0.5,1,0.5412634184684296,0
0.5,2,0.03247835111481745,0
0.5,1,0.5310887475589827,2
0.5,1,2.2603060296986373,0
0.5,1,4.584495927073209,1
0.5,1,0.5091472459253434,0
0.5,2,1.053738812631284,0
0.5,2,0.4344763900243743,0
0.5,2,0.7633491190197444,1
0.5,2,0.5168842019789002,0
0.5,3,0.0,1
0.5,1,2.95478982742798,0
0.5,3,0.0,1
0.5,1,0.9111433851428132,0
0.5,1,2.041398748996664,1
0.5,2,1.2338952357358761,3
0.5,3,0.0,1
0.5,3,0.0,1
0.5,2,3.3070583743527857,0
0.5,1,1.0962689289151064,0
0.5,3,0.0,1
0.5,3,0.0,1
0.5,2,0.06015662782869602,2
0.5,2,0.399806873125339,3
0.5,2,1.1623854298606882,1
0.5,1,0.04858730537916178,3
0.5,1,0.7001909739246458,0
0.5,1,1.3645228584800773,0
0.5,2,0.548542712142197,2
0.5,1,0.5569881199513435,0
0.5,2,0.3682654828898887,1
0.5,2,0.8203019225871554,1
0.5,2,0.7998218286230272,0
0.5,1,1.065403344428142,2
0.5,2,1.6116445895380562,1
0.5,2,0.9220295590217387,0
0.5,2,0.10397716691148029,1
0.5,2,2.1901061799314365,1
0.5,2,0.6787841873771172,0
0.5,3,0.0,1
0.5,2,0.35281820476383785,2
0.5,2,1.8695590272096925,1
0.5,2,2.1589638535134963,2
0.5,1,2.2103475675592197,1
0.5,1,1.157143692085763,0
0.5,1,1.3915174238020995,1
0.5,1,0.7016716156347357,1
0.5,1,1.0688237849164706,1
0.5,1,4.738878024108485,0
0.5,2,0.519922164012633,0
0.5,1,2.9950542363408057,0
0.5,1,4.084248777446275,0
0.5,3,0.0,1
0.5,1,0.374893119764401,1
0.5,3,0.0,1
0.5,2,0.021328047071969447,0
0.5,1,0.7759354147102135,0
0.5,3,0.0,1
0.5,1,2.87158748109366,2
0.5,1,1.403124503375534,2
0.5,3,0.0,3
0.5,1,2.073683928637335,2
0.5,1,3.288262079312563,0
0.5,1,0.06440246282600487,1
0.5,3,0.0,1
0.5,2,0.24713940196884676,1
0.5,3,0.0,1
0.5,1,2.592292948813232,0
0.5,1,0.03820204887657269,1
0.5,2,5.443734676951511,1
0.5,3,0.0,1
0.5,3,0.0,1
0.5,3,0.0,2
0.5,1,3.4391154129913346,0
0.5,1,1.0191473145472156,0
0.5,2,0.31223623249845656,0
0.5,3,0.0,1
0.5,2,0.33384657409953766,0
0.5,3,0.0,1
0.5,2,0.9121716297460554,5
0.5,2,0.49453486719432616,0
0.5,1,0.7827699994922489,0
0.5,1,1.503846078003928,0
0.5,3,0.0,1
0.5,1,0.9063039688600874,2
0.5,1,0.533627746140251,0
0.5,1,0.7899040278026379,2
0.5,2,0.2817552674764946,2
0.5,1,0.5739474682459712,0
0.5,1,2.334569515544696,2
0.5,1,1.5121613012951354,2
0.5,3,0.0,2
0.5,1,1.348355483446143,1
0.5,2,0.40292087383431296,0
0.5,2,0.5188268899277915,1
0.5,2,0.4769639669989737,1
0.5,2,0.5721357226371426,0
0.5,1,0.8072979222068939,0
0.5,2,0.8983963677544804,1
0.5,3,0.0,1
0.5,1,0.9543080977260656,0
0.5,2,3.2616557601034355,1
0.5,1,0.7850620236390771,0
0.5,2,3.4428646164565655,1
0.5,1,0.5281945731944738,0
0.5,1,0.9088059418250771,0
0.5,1,0.46866596168186203,1
0.5,1,2.4492673689607507,0
0.5,1,3.2531482199207375,0
0.5,1,1.6791710555296362,0
0.5,1,1.1921971343690907,0
0.5,1,0.6486954623658403,0
0.5,1,2.0872965983086624,2
0.5,1,2.1382240124853693,0
0.5,3,0.0,1
0.5,1,0.5719738597524159,1
0.5,1,2.3061755989708685,0
0.5,2,0.45528109899259517,0
0.5,3,0.0,1
0.5,1,2.2178591675451593,0
0.5,3,0.0,1
0.5,1,3.511485976806511,0
0.5,2,0.7233468862919262,1
0.5,1,1.5698077936174832,0
0.5,1,2.8392732183514187,1
0.5,2,0.3897576187351749,0
0.5,2,0.6513743716198654,1
0.5,3,0.0,1
0.5,3,0.0,1
0.5,1,1.55324527644822,0
0.5,3,0.0,1
0.5,1,1.3149460293600381,2
0.5,1,2.2851652223320773,0
0.5,3,0.0,2
0.5,1,1.5422790986628827,0
0.5,2,0.2870010006037256,0
0.5,2,1.2077054706885675,1
0.5,1,0.5561004065532918,0
0.5,1,0.5211533948149815,0
0.5,2,0.5239605709498953,0
0.5,3,0.0,1
0.5,2,0.06006897719790516,0
0.5,3,0.0,1
0.5,1,0.7214263215156879,0
0.5,1,0.5801012506994189,0
0.5,1,0.38780243982563833,1
0.5,3,0.0,2
0.5,1,2.163828448097531,0
0.5,2,1.8929349442937955,1
0.5,1,0.8093678506285136,0
0.5,2,0.2185701745648162,1
0.5,3,0.0,1
0.5,1,1.0608095757747074,0
0.5,1,0.47269239353035364,1
0.5,3,0.0,1
0.5,1,1.7101349185688663,0
0.5,2,0.9698465558282583,0
0.5,1,0.6320189637936282,2
0.5,2,0.5831123039176707,0
0.5,2,0.4613178273519428,0
0.5,1,1.1352866232423184,0
0.5,1,0.7336845937157989,0
0.5,1,0.918768309594004,1
0.5,1,0.5922211209563492,2
0.5,2,1.4390355634726966,1
0.5,3,0.0,1
0.5,3,0.0,1
0.5,2,2.2422578586862967,0
0.5,2,1.3142027724209995,1
0.5,1,0.7587043437612013,1
0.5,2,0.32733377027198174,1
0.5,1,2.4983483313704715,0
0.5,3,0.0,1
0.5,3,0.0,2
0.5,2,1.0373204570647565,1
0.5,2,0.37371561141038073,1
0.5,2,2.4032585134811946,1
0.5,2,0.3456843583506875,1
0.5,3,0.0,1
0.5,2,0.24459551863129386,1
0.5,2,0.017500273161686453,0
0.5,2,0.42542336162327277,0
0.5,2,0.025722873375133237,0
0.5,1,0.8659950651698102,1
0.5,2,0.25381856732951513,0
0.5,2,1.2392041825006441,1
0.5,1,0.8689638293089081,2
0.5,1,5.761416121489039,0
0.5,3,0.0,1
0.5,1,1.499465958815041,0
0.5,1,1.0653141742049064,1
0.5,1,0.5607052746563577,0
0.5,2,0.3486766790763345,1
0.5,1,2.0130363516351055,1
0.5,1,0.573199847682575,0
0.5,2,1.822251258126752,2
0.5,2,0.5229679416736019,1
0.5,2,1.5656815490348324,0
0.5,1,1.6573819149325055,0
0.5,1,3.267631263711764,0
0.5,2,0.15015951531660676,0
0.5,1,1.329548693321081,1
0.5,2,0.36793693644416603,0
0.5,2,1.3140401753369693,1
0.5,3,0.0,2
0.5,2,0.40901565895342407,0
0.5,1,3.3852537506996128,0
0.5,2,0.6330823593464836,1
0.5,2,1.3841578459175543,0
0.5,1,1.671989766818665,1
0.5,1,0.4271546471297811,1
0.5,1,3.004574798071938,1
0.5,1,1.6541183106903008,0
0.5,1,0.9397093885951661,0
0.5,1,0.6603561951762122,0
0.5,2,0.6335508260093372,0
0.5,1,0.2595463383724851,1
0.5,1,0.43835896663615276,1
0.5,2,0.4518844256165153,0
0.5,2,0.3553399953221309,0
0.5,1,0.9748746165373341,0
0.5,2,0.18906358157020553,0
0.5,1,1.2717332443572347,0
0.5,2,0.22321981177218392,2
0.5,2,1.600932452463001,0
0.5,2,3.626001592490325,1
0.5,1,2.4743946548684725,0
0.5,2,1.8419427993883792,1
0.5,2,3.2273931628733967,1
0.5,2,0.7380725264410575,1
0.5,1,0.6366980243672625,0
0.5,2,4.601112808654699,0
0.5,2,1.4165182891379215,1
0.5,3,0.0,1
