dg1,dg2,order13,qbdrap4
0.09118995699387814,0.09118995699387814,0.09118995699387814,0.09118995699379381
0.0723255079133783,0.1173348651648517,0.08008261344010309,0.07959541458274982
0.06629919974574505,0.11851125241062418,0.07775650122846353,0.07493401653997742
0.06377315853510324,0.11921858019431214,0.0759075280276946,0.07117777247791182
0.06233778756054165,0.11963692408457233,0.07445358005235406,0.06852847988794844
0.06140340219067567,0.11990392212114923,0.0732816612823406,0.06662759101101018
0.06073960195790285,0.12006516313081522,0.07231317070006277,0.06521769654207626
0.0602382014277601,0.12019929839746332,0.07149572132290624,0.06413850184153067
0.05984432293454154,0.1202958389728356,0.07079366983862523,0.06328964548788854
0.05952618185577636,0.12036929108967748,0.07018202142917929,0.06260645891336278
0.05926169147618094,0.12042690845072113,0.06964272699445462,0.062045803647920124
