x,phase_1,phase_2
0.0,0.0,0.0
0.001,0.00028250289502619624,0.0002812832555994683
0.002,0.0005650057900523925,0.0005625665111989366
0.003,0.0008475086850785885,0.0008438497667984048
0.004,0.001130011580104785,0.0011251330223978732
0.005,0.001412514475130981,0.0014064162779973413
0.006,0.001695017370157177,0.0016876995335968095
0.007,0.0019775202651833735,0.001968982789196278
0.008,0.00226002316020957,0.0022502660447957464
0.009,0.0025425260552357654,0.002531549300395214
0.01,0.002825028950261962,0.0028128325559946825
0.011,0.003107531845288158,0.0030941158115941505
0.012,0.003390034740314354,0.003375399067193619
0.013,0.00367253763534055,0.0036566823227930875
0.014,0.003955040530366747,0.003937965578392556
0.015,0.004237543425392943,0.004219248833992024
0.016,0.00452004632041914,0.004500532089591493
0.017,0.004802549215445336,0.004781815345190961
0.018,0.005085052110471531,0.005063098600790428
0.019,0.005367555005497727,0.005344381856389897
0.02,0.005650057900523924,0.005625665111989365
0.021,0.00593256079555012,0.005906948367588834
0.022,0.006215063690576316,0.006188231623188301
0.023,0.006497566585602512,0.00646951487878777
0.024,0.006780069480628708,0.006750798134387238
0.025,0.007062572375654905,0.007032081389986707
0.026,0.0073450752706811,0.007313364645586175
0.027,0.007627578165707297,0.007594647901185643
0.028,0.007910081060733494,0.007875931156785112
0.029,0.00819258395575969,0.00815721441238458
0.03,0.008475086850785886,0.008438497667984048
0.031,0.008757589745812082,0.008719780923583517
0.032,0.00904009264083828,0.009001064179182986
0.033,0.009322595535864476,0.009282347434782455
0.034,0.009605098430890672,0.009563630690381922
0.035,0.009887601325916867,0.00984491394598139
0.036,0.010170104220943062,0.010126197201580856
0.037,0.010452607115969258,0.010407480457180325
0.038,0.010735110010995454,0.010688763712779794
0.039,0.011017612906021651,0.010970046968379261
0.04,0.011300115801047847,0.01125133022397873
0.041,0.011582618696074043,0.011532613479578199
0.042,0.01186512159110024,0.011813896735177668
0.043,0.012147624486126435,0.012095179990777135
0.044,0.012430127381152631,0.012376463246376602
0.045,0.012712630276178827,0.012657746501976071
0.046,0.012995133171205025,0.01293902975757554
0.047,0.01327763606623122,0.013220313013175009
0.048,0.013560138961257417,0.013501596268774476
0.049,0.013842641856283613,0.013782879524373945
0.05,0.01412514475130981,0.014064162779973414
0.051,0.014407647646336005,0.014345446035572881
