x,phase_1,phase_2
0.0,0.0,0.0
0.001,0.00017409925118166324,0.00025009583012430603
0.002,0.00034819867646263653,0.0005000013662790993
0.003,0.0005222984499423208,0.0007497168583698856
0.004,0.000696398745720435,0.0009992425561122231
0.005,0.0008704997378974023,0.0012485787090317862
0.006,0.0010446016005741681,0.0014977255664647665
0.007,0.0012187045078526095,0.0017466833775580226
0.008,0.0013928086338356482,0.001995452391269438
0.009,0.001566914152627478,0.002244032856368006
0.01,0.0017410212383336104,0.002492425021434191
0.011,0.0019151300650611012,0.002740629134860244
0.012,0.0020892408069187554,0.0029886454448502667
0.013,0.0022633536380174684,0.0032364741994205704
0.014,0.0024374687324699973,0.003484115646399931
0.015,0.0026115862643914167,0.003731570033429864
0.016,0.0027857064078993677,0.003978837607964729
0.017,0.0029598293371139,0.004225918617272155
0.018,0.003133955226158061,0.004472813308433121
0.019,0.0033080842491577146,0.0047195219283424055
0.02,0.0034822165802418834,0.0049660447237086045
0.021,0.0036563523935429047,0.005212381941054532
0.022,0.0038304918631966375,0.005458533826717458
0.023,0.004004635163342599,0.00570450062684925
0.024,0.004178782468123985,0.005950282587416758
0.025,0.004352933951688238,0.006195879954201943
0.026,0.004527089788186756,0.006441292972802208
0.027,0.0047012501517755,0.006686521888630577
0.028,0.004875415216614726,0.006931566946916047
0.029,0.005049585156869596,0.007176428392703592
0.03,0.005223760146710042,0.007421106470854753
0.031,0.005397940360311083,0.0076656014260475976
0.032,0.005572125971852943,0.0079099135027771
0.033,0.005746317155521227,0.008154042945355374
0.034,0.005920514085507128,0.008397989997911904
0.035,0.006094716936007656,0.008641754904393718
0.036,0.006268925881225587,0.008885337908565742
0.037,0.006443141095369904,0.009128739254011017
0.038,0.006617362752655876,0.00937195918413097
0.039,0.0067915910273052054,0.009614997942145416
0.04,0.006965826093546042,0.009857855771093254
0.041,0.007140068125613603,0.01010053291383228
0.042,0.007314317297749851,0.010343029613039673
0.043,0.007488573784204039,0.010585346111212136
0.044,0.0076628377592326226,0.010827482650666206
0.045,0.007837109397099574,0.011069439473538388
0.046,0.008011388872076638,0.011311216821785606
0.047,0.008185676358443186,0.011552814937185204
0.048,0.008359972030486818,0.011794234061335283
0.049,0.008534276062503171,0.012035474435655016
0.05,0.008708588628796268,0.012276536301384802
0.051,0.008882909903678737,0.012517419899586468
0.052,0.00905724006147184,0.012758125471143742
0.053,0.009231579276505744,0.01299865325676213
0.054,0.009405927723119767,0.013239003496969473
0.055,0.009580285575662227,0.013479176432116022
0.056,0.009754653008491071,0.013719172302374693
0.057,0.009929030195973762,0.013958991347741456
0.058,0.010103417312487442,0.01419863380803531
0.059,0.010277814532419294,0.014438099922898774
0.06,0.01045222203016656,0.014677389931797966
0.061,0.010626639980136642,0.014916504074022906
0.062,0.010801068556747723,0.015155442588687782
0.063,0.010975507934428126,0.015394205714731091
0.064,0.011149958287617504,0.015632793690916018
0.065,0.011324419790766005,0.015871206755830532
0.066,0.011498892618335272,0.01610944514788771
0.067,0.0116733769447981,0.016347509105326015
0.068,0.011847872944638894,0.016585398866209397
0.069,0.012022380792353548,0.01682311466842761
0.07,0.01219690066245007,0.017060656749696472
0.071,0.012371432729448207,0.01729802534755817
0.072,0.012545977167880154,0.01753522069938123
0.073,0.012720534152290283,0.017772243042361028
0.074,0.01289510385723562,0.01800909261351998
0.075,0.013069686457285888,0.018245769649707665
0.076,0.013244282127023754,0.01848227438760111
0.077,0.013418891041044791,0.018718607063705095
0.078,0.013593513373957996,0.018954767914352286
0.079,0.013768149300385744,0.0191907571757036
0.08,0.013942798994963907,0.0194265750837483
0.081,0.014117462632342256,0.019662221874304258
0.082,0.01429214038718437,0.019897697783018347
0.083,0.014466832434168119,0.02013300304536652
0.084,0.014641538947985503,0.020368137896654006
0.085,0.014816260103342992,0.020603102572015648
0.086,0.01499099607496184,0.02083789730641622
0.087,0.015165747037578045,0.021072522334650446
0.088,0.01534051316594253,0.02130697789134335
0.089,0.015515294634821462,0.02154126421095053
0.09,0.01569009161899631,0.021775381527758316
0.091,0.01586490429326409,0.022009330075884025
0.092,0.016039732832437533,0.02224311008927628
0.093,0.016214577411345108,0.022476721801715067
0.094,0.016389438204831443,0.022710165446812116
0.095,0.016564315387757333,0.022943441258011156
0.096,0.016739209135000016,0.02317654946858793
0.097,0.016914119621453207,0.02340949031165073
0.098,0.01708904702202745,0.0236422640201404
0.099,0.017263991511650117,0.023874870826830635
0.1,0.01743895326526578,0.024107310964328325
0.101,0.017613932457836115,0.024339584665073563
0.102,0.017788929264340357,0.02457169216134013
0.103,0.01796394385977541,0.02480363368523547
0.104,0.018138976419155812,0.025035409468701173
0.105,0.018314027117514103,0.025267019743513072
0.106,0.018489096129901034,0.025498464741281406
0.107,0.018664183631385674,0.025729744693451184
0.108,0.018839289797055493,0.025960859831302398
0.109,0.019014414802016665,0.026191810385950243
0.11,0.01918955882139423,0.026422596588345282
0.111,0.0193647220303322,0.026653218669273653
0.112,0.019539904603993852,0.02688367685935758
0.113,0.019715106717561694,0.027113971389055157
0.114,0.019890328546237915,0.027344102488661027
0.115,0.02006557026524435,0.027574070388306247
0.116,0.020240832049822726,0.027803875317958734
0.117,0.020416114075234817,0.02803351750742351
0.118,0.020591416516762676,0.02826299718634271
0.119,0.020766739549708795,0.02849231458419604
0.12,0.020942083349396186,0.028721469930300975
0.121,0.021117448091168684,0.02895046345381279
0.122,0.021292833950391003,0.029179295383725084
0.123,0.021468241102449073,0.029407965948869807
0.124,0.02164366972275002,0.029636475377917564
0.125,0.021819119986722476,0.029864823899377703
0.126,0.02199459206981677,0.030093011741598896
0.127,0.02217008614750497,0.030321039132768915
0.128,0.022345602395281123,0.030548906300915203
0.129,0.022521140988661575,0.030776613473904955
0.13,0.022696702103184856,0.031004160879445308
