x,phase_1,phase_2
0.0,0.0,0.0
0.001,0.00028631274180088254,0.00028810664660466634
0.002,0.0005726708140098207,0.0005761602630245941
0.003,0.0008590740574565772,0.0008641606280088032
0.004,0.0011455223130245927,0.0011521075206179132
0.005,0.0014320154216512784,0.0014400007202243156
0.006,0.0017185532243283305,0.0017278400065123556
0.007,0.00200513556210204,0.0020156251594785216
0.008,0.002291762276073597,0.0023033559594316175
0.009,0.0025784332073994134,0.002591032186992967
0.01,0.002865148197291416,0.0028786536230965636
0.011,0.0031519070870173697,0.0031662200489892896
0.012,0.003438709717901178,0.003453731246231077
0.013,0.003725555931323209,0.003741186996695105
0.014,0.004012445568720583,0.004028587082567972
0.015,0.004299378471587503,0.004315931286349883
0.016,0.004586354481475543,0.0046032193908548315
0.017,0.004873373439993989,0.004890451179210798
0.018,0.005160435188810117,0.0051776264348599044
0.019,0.005447539569649507,0.005464744941558623
0.02,0.005734686424296395,0.005751806483377961
0.021,0.006021875594593924,0.006038810844703614
0.022,0.006309106922444472,0.006325757810236168
0.023,0.006596380249810012,0.006612647164991327
0.024,0.006883695418712338,0.006899478694299999
0.025,0.00717105227123345,0.007186252183808578
0.026,0.0074584506495158085,0.007472967419479061
0.027,0.007745890395762667,0.007759624187589254
0.028,0.008033371352238399,0.008046222274732966
0.029,0.008320893361268792,0.008332761467820192
0.03,0.008608456265241336,0.008619241554077261
0.031,0.00889605990660557,0.008905662321047069
0.032,0.009183704127873393,0.009192023556589244
0.033,0.00947138877161932,0.009478325048880291
0.034,0.009759113680480856,0.009764566586413854
0.035,0.010046878697158769,0.010050747958000816
0.036,0.010334683664417418,0.010336868952769557
0.037,0.010622528425085058,0.010622929360166079
0.038,0.010910412822054141,0.01090892896995423
0.039,0.01119833669828162,0.011194867572215834
0.04,0.011486299896789311,0.01148074495735097
0.041,0.011774302260664112,0.011766560916078046
0.042,0.012062343633058414,0.01205231523943406
0.043,0.012350423857190325,0.012338007718774746
0.044,0.012638542776344039,0.012623638145774774
0.045,0.012926700233870119,0.012909206312427923
0.046,0.013214896073185805,0.013194712011047275
0.047,0.013503130137775333,0.013480155034265391
0.048,0.013791402271190238,0.013765535175034493
0.049,0.014079712317049697,0.014050852226626654
0.05,0.014368060119040776,0.014336105982633986
0.051,0.014656445520918774,0.014621296236968789
0.052,0.014944868366507578,0.01490642278386381
0.053,0.015233328499699881,0.015191485417872342
0.054,0.01552182576445756,0.015476483933868437
0.055,0.015810360004811966,0.01576141812704713
0.056,0.016098931064864225,0.016046287792924555
0.057,0.01638753878878559,0.016331092727338205
0.058,0.016676183020817654,0.01661583272644701
0.059,0.016964863605272794,0.01690050758673166
0.06,0.017253580386534365,0.01718511710499464
0.061,0.017542333209057064,0.01746966107836053
0.062,0.01783112191736725,0.01775413930427614
0.063,0.0181199463560632,0.018038551580510674
0.064,0.018408806369815522,0.018322897705155987
0.065,0.018697701803367314,0.018607177476626643
0.066,0.018986632501534616,0.018891390693660248
0.067,0.019275598309206644,0.019175537155317522
0.068,0.019564599071346125,0.01945961666098253
0.069,0.01985363463298957,0.01974362901036284
0.07,0.020142704839247662,0.020027574003489763
0.071,0.02043180953530547,0.02031145144071844
0.072,0.020720948566422856,0.020595261122728137
0.073,0.021010121777934713,0.020879002850522348
0.074,0.021299329015251278,0.021162676425428992
0.075,0.021588570123858463,0.021446281649100618
0.076,0.021877844949318236,0.02172981832351461
0.077,0.022167153337268757,0.022013286250973294
0.078,0.022456495133424858,0.02229668523410418
0.079,0.022745870183578248,0.022580015075860146
0.08,0.0230352783335979,0.0228632755795196
0.081,0.02332471942943027,0.02314646654868666
0.082,0.02361419331709972,0.023429587787291376
0.083,0.023903699842708695,0.02371263909958987
0.084,0.024193238852438168,0.023995620290164547
0.085,0.02448281019254784,0.02427853116392423
0.086,0.024772413709376537,0.024561371526104443
0.087,0.025062049249342425,0.02484414118226748
0.088,0.025351716658943434,0.025126839938302666
0.089,0.02564141578475748,0.02540946760042652
0.09,0.025931146473442804,0.025692023975182943
0.091,0.02622090857173824,0.025974508869443337
0.092,0.02651070192646368,0.026256922090406934
0.093,0.026800526384520143,0.026539263445600807
0.094,0.027090381792890264,0.026821532742880183
0.095,0.027380267998638613,0.027103729790428584
0.096,0.027670184848911813,0.027385854396757964
0.097,0.0279601321909391,0.027667906370708997
0.098,0.028250109872032452,0.02794988552145114
0.099,0.02854011773958699,0.028231791658482913
0.1,0.028830155641081233,0.02851362459163204
0.101,0.029120223424077465,0.02879538413105563
0.102,0.02941032093622196,0.029077070087240354
0.103,0.02970044802524544,0.029358682271002693
0.104,0.029990604538963204,0.029640220493489022
0.105,0.03028079032527555,0.02992168456617584
0.106,0.030571005232168085,0.030203074300869995
0.107,0.03086124910771197,0.030484389509708817
0.108,0.031151521800064315,0.030765630005160298
0.109,0.031441823157468414,0.03104679560002329
0.11,0.03173215302825409,0.03132788610742771
0.111,0.032022511260838014,0.03160890134083471
0.112,0.03231289770372397,0.0318898411140368
0.113,0.032603312205503235,0.032170705241158136
0.114,0.03289375461485482,0.032451493536654656
0.115,0.03318422478054584,0.03273220581531424
0.116,0.03347472255143175,0.03301284189225688
0.117,0.033765247776456765,0.03329340158293498
0.118,0.034055800304654035,0.0335738847031334
0.119,0.03434637998514605,0.03385429106896969
0.12,0.034636986667144966,0.03413462049689432
0.121,0.034927620199952804,0.03441487280369081
0.122,0.03521828043296189,0.03469504780647591
0.123,0.03550896721565505,0.03497514532269979
0.124,0.03579968039760602,0.035255165170146284
0.125,0.036090419828479686,0.035535107166933
0.126,0.03638118535803243,0.03581497113151149
0.127,0.0366719768361124,0.03609475688266754
0.128,0.036962794112659896,0.036374464239521224
0.129,0.0372536370377076,0.03665409302152719
0.13,0.03754450546138094,0.03693364304847479
0.131,0.037835399233898344,0.037213114140488245
0.132,0.03812631820557161,0.03749250611802691
0.133,0.03841726222680619,0.03777181880188537
0.134,0.03870823114810149,0.03805105201319365
0.135,0.03899922482005123,0.03833020557341748
0.136,0.03929024309334363,0.038609279304358306
0.137,0.03958128581876188,0.03888827302815365
0.138,0.03987235284718434,0.03916718656727718
0.139,0.04016344402958494,0.03944601974453898
0.14,0.04045455921703333,0.039724772383085596
0.141,0.04074569826069538,0.04000344430640039
0.142,0.04103686101183337,0.04028203533830362
0.143,0.04132804732180638,0.040560545302952646
0.144,0.041619257042070465,0.0408389740248421
0.145,0.041910490024179146,0.04111732132880407
0.146,0.04220174611978357,0.04139558704000836
0.147,0.042493025180632915,0.04167377098396255
0.148,0.04278432705857462,0.041951872986512234
0.149,0.04307565160555481,0.042229892873841275
0.15,0.04336699867361845,0.04250783047247186
0.151,0.04365836811490979,0.04278568560926475
0.152,0.04394975978167263,0.043063458111419504
0.153,0.04424117352625058,0.04334114780647458
0.154,0.04453260920108749,0.04361875452230756
0.155,0.0448240666587276,0.043896278087135365
0.156,0.04511554575181598,0.044173718329514354
0.157,0.045407046333098805,0.044451075078340604
0.158,0.045698568255423636,0.044728348162850005
0.159,0.04599011137173972,0.04500553741261851
0.16,0.046281675535098404,0.04528264265756228
0.161,0.04657326059865329,0.045559663727937925
0.162,0.046864866415660685,0.045836600454342576
0.163,0.047156492839479786,0.04611345266771418
0.164,0.047448139723573146,0.04639022019933165
0.165,0.04773980692150681,0.046666902880814994
0.166,0.04803149428695076,0.046943500544125605
0.167,0.04832320167367913,0.04722001302156631
0.168,0.048614928935570595,0.04749644014578169
0.169,0.04890667592660861,0.0477727817497582
0.17,0.04919844250088178,0.04804903766682426
0.171,0.04949022851258417,0.04832520773065067
0.172,0.04978203381601553,0.04860129177525053
0.173,0.0500738582655817,0.048877289634979636
0.174,0.05036570171579491,0.04915320114453654
0.175,0.05065756402127398,0.04942902613896279
0.176,0.05094944503674478,0.04970476445364301
0.177,0.0512413446170405,0.049980415924305306
0.178,0.05153326261710189,0.050255980387021205
0.179,0.05182519889197757,0.050531457678205986
0.18,0.05211715329682453,0.05080684763461879
0.181,0.0524091256869081,0.05108215009336288
0.182,0.05270111591760264,0.05135736489188572
0.183,0.05299312384439155,0.05163249186797931
0.184,0.053285149322867736,0.05190753085978018
0.185,0.05357719220873387,0.0521824817057697
0.186,0.0538692523578027,0.05245734424477425
0.187,0.05416132962599737,0.05273211831596542
0.188,0.05445342386935176,0.05300680375886009
0.189,0.05474553494401076,0.05328140041332076
0.19,0.055037662706230506,0.05355590811955558
0.191,0.055329807012378884,0.05383032671811866
0.192,0.055621967718935635,0.0541046560499102
0.193,0.055914144682492825,0.05437889595617669
0.194,0.056206337759755004,0.05465304627851104
0.195,0.05649854680753973,0.05492710685885289
0.196,0.05679077168277759,0.055201077539488615
0.197,0.057083012242512735,0.05547495816305164
0.198,0.05737526834390314,0.0557487485725226
0.199,0.05766753984422089,0.05602244861122954
0.2,0.05795982660085247,0.05629605812284798
0.201,0.05825212847129911,0.056569576951401274
0.202,0.05854444531317708,0.05684300494126066
0.203,0.05883677698421802,0.0571163419371455
0.204,0.05912912334226924,0.057389587784123494
0.205,0.059421484245293976,0.05766274232761074
0.206,0.059713859551371845,0.05793580541337208
0.207,0.06000624911869896,0.05820877688752116
0.208,0.06029865280558837,0.058481656596520715
0.209,0.06059107047047035,0.05875444438718259
0.21,0.06088350197189273,0.05902714010666812
0.211,0.06117594716852111,0.05929974360248822
0.212,0.06146840591913929,0.05957225472250357
0.213,0.06176087808264947,0.0598446733149247
0.214,0.06205336351807268,0.06011699922831245
0.215,0.062345862084549016,0.060389232311577834
0.216,0.06263837364133786,0.06066137241398239
0.217,0.06293089804781844,0.060933419385138424
0.218,0.0632234351634899,0.06120537307500901
0.219,0.06351598484797168,0.06147723333390836
0.22,0.06380854696100387,0.06174900001250183
0.221,0.06410112136244756,0.062020672961806245
0.222,0.06439370791228502,0.06229225203319008
0.223,0.06468630647062,0.06256373707837348
0.224,0.06497891689767833,0.06283512794942867
0.225,0.06527153905380781,0.06310642449877997
0.226,0.06556417279947882,0.06337762657920404
0.227,0.06585681799528449,0.0636487340438301
0.228,0.0661494745019411,0.06391974674614001
0.229,0.06644214218028835,0.06419066453996856
0.23,0.0667348208912896,0.06446148727950364
0.231,0.06702751049603228,0.0647322148192863
0.232,0.06732021085572822,0.06500284701421111
0.233,0.06761292183171383,0.06527338371952622
0.234,0.06790564328545053,0.06554382479083364
0.235,0.06819837507852493,0.06581417008408924
0.236,0.06849111707264936,0.06608441945560323
0.237,0.06878386912966201,0.06635457276204013
0.238,0.06907663111152716,0.06662462986041888
0.239,0.06936940288033572,0.06689459060811326
0.24,0.06966218429830542,0.0671644548628519
0.241,0.06995497522778105,0.0674342224827186
0.242,0.07024777553123493,0.06770389332615234
0.243,0.07054058507126713,0.06797346725194763
0.244,0.07083340371060566,0.06824294411925451
0.245,0.07112623131210712,0.06851232378757902
0.246,0.07141906773875656,0.068781606116783
0.247,0.07171191285366822,0.06905079096708469
0.248,0.07200476652008554,0.06931987819905855
0.249,0.07229762860138163,0.06958886767363562
0.25,0.07259049896105946,0.06985775925210377
0.251,0.07288337746275231,0.07012655279610774
0.252,0.07317626397022389,0.0703952481676493
0.253,0.07346915834736896,0.07066384522908772
0.254,0.07376206045821322,0.07093234384313946
0.255,0.07405497016691404,0.07120074387287892
0.256,0.07434788733776042,0.07146904518173815
0.257,0.07464081183517361,0.07173724763350736
0.258,0.07493374352370709,0.07200535109233482
0.259,0.0752266822680472,0.07227335542272731
0.26,0.07551962793301324,0.07254126048955019
0.261,0.07581258038355784,0.07280906615802749
0.262,0.07610553948476734,0.07307677229374229
0.263,0.07639850510186197,0.07334437876263673
0.264,0.0766914771001962,0.0736118854310123
0.265,0.07698445534525915,0.07387929216552994
0.266,0.07727743970267482,0.0741465988332103
0.267,0.07757043003820234,0.07441380530143386
0.268,0.07786342621773644,0.07468091143794123
0.269,0.07815642810730754,0.07494791711083314
0.27,0.07844943557308234,0.07521482218857084
0.271,0.07874244848136379,0.07548162653997605
0.272,0.07903546669859177,0.07574833003423138
0.273,0.07932849009134313,0.07601493254088038
0.274,0.07962151852633205,0.07628143392982768
0.275,0.07991455187041041,0.07654783407133932
0.276,0.08020758999056819,0.07681413283604285
0.277,0.08050063275393346,0.07708033009492746
0.278,0.08079368002777303,0.07734642571934423
0.279,0.08108673167949265,0.07761241958100641
0.28,0.08137978757663719,0.07787831155198933
0.281,0.0816728475868911,0.07814410150473088
0.282,0.08196591157807873,0.07840978931203152
0.283,0.08225897941816449,0.0786753748470545
0.284,0.08255205097525335,0.0789408579833261
0.285,0.08284512611759101,0.07920623859473572
0.286,0.08313820471356421,0.07947151655553608
0.287,0.0834312866317012,0.07973669174034355
0.288,0.08372437174067182,0.08000176402413807
0.289,0.08401745990928798,0.08026673328226361
0.29,0.08431055100650392,0.08053159939042809
0.291,0.08460364490141652,0.08079636222470386
0.292,0.08489674146326553,0.08106102166152757
0.293,0.08518984056143408,0.08132557757770054
0.294,0.08548294206544878,0.08159002985038903
0.295,0.08577604584498014,0.08185437835712417
0.296,0.08606915176984287,0.08211862297580229
0.297,0.08636225970999616,0.08238276358468513
0.298,0.08665536953554394,0.08264680006239994
0.299,0.0869484811167354,0.08291073228793974
0.3,0.08724159432396507,0.08317456014066349
0.301,0.08753470902777317,0.08343828350029618
0.302,0.08782782509884608,0.08370190224692918
0.303,0.08812094240801643,0.08396541626102019
0.304,0.08841406082626355,0.0842288254233937
0.305,0.08870718022471383,0.08449212961524104
0.306,0.08900030047464079,0.0847553287181204
0.307,0.0892934214474657,0.0850184226139574
0.308,0.08958654301475759,0.08528141118504481
0.309,0.08987966504823383,0.08554429431404319
0.31,0.09017278741976027,0.08580707188398072
0.311,0.09046591000135151,0.08606974377825352
0.312,0.09075903266517153,0.08633230988062594
0.313,0.09105215528353347,0.08659477007523049
0.314,0.09134527772890043,0.08685712424656829
0.315,0.09163839987388556,0.08711937227950907
0.316,0.0919315215912523,0.08738151405929141
0.317,0.09222464275391497,0.087643549471523
0.318,0.09251776323493868,0.08790547840218065
0.319,0.09281088290754,0.08816730073761067
0.32,0.09310400164508706,0.08842901636452886
0.321,0.09339711932109998,0.08869062517002088
0.322,0.09369023580925114,0.08895212704154239
0.323,0.09398335098336531,0.08921352186691901
0.324,0.09427646471742032,0.08947480953434686
0.325,0.09456957688554712,0.08973598993239253
0.326,0.09486268736203012,0.08999706294999323
0.327,0.0951557960213075,0.0902580284764571
0.328,0.09544890273797162,0.0905188864014633
