t,phase_1,phase_2
0.0,0.0,0.0
0.0016666666666666668,0.0004794,0.0013278
0.0033333333333333335,0.0009526,0.0026206
0.005,0.0014482,0.003904
0.006666666666666667,0.0019428,0.005194
0.008333333333333333,0.0023948,0.0064806
0.01,0.0028868,0.0078056
0.011666666666666667,0.003404,0.009112
0.013333333333333334,0.003893,0.0104052
0.015,0.0043804,0.0116688
0.016666666666666666,0.0048886,0.0129692
0.018333333333333333,0.0053502,0.0142506
0.02,0.0058568,0.0154922
0.021666666666666667,0.0063356,0.0167674
0.023333333333333334,0.0067926,0.0180246
0.025,0.007278,0.0193366
0.02666666666666667,0.00777,0.0205826
0.028333333333333332,0.0082642,0.0218606
0.03,0.0087752,0.0231348
0.03166666666666667,0.0092506,0.024402
0.03333333333333333,0.0097134,0.0256514
0.035,0.0102078,0.026907
0.03666666666666667,0.0107008,0.0281664
0.03833333333333333,0.0111918,0.0294324
0.04,0.0116712,0.0306872
0.041666666666666664,0.0121674,0.0318784
0.043333333333333335,0.0126628,0.0331124
0.045,0.0131632,0.0343598
0.04666666666666667,0.0136668,0.035617
0.04833333333333333,0.0141424,0.0368752
0.05,0.014657,0.0381174
0.051666666666666666,0.0151464,0.0393072
0.05333333333333334,0.0156232,0.0405222
0.055,0.0161218,0.0417374
0.056666666666666664,0.0166304,0.0429966
0.058333333333333334,0.0171436,0.0442162
0.06,0.017653,0.0454322
0.06166666666666667,0.0181484,0.0466598
0.06333333333333334,0.0186374,0.0478568
0.065,0.019125,0.0490418
0.06666666666666667,0.0196584,0.0502354
0.06833333333333333,0.0201526,0.0514394
0.07,0.020651,0.0526334
0.07166666666666667,0.0211462,0.0538678
0.07333333333333333,0.0216356,0.0550558
0.075,0.02213,0.056276
0.07666666666666666,0.022647,0.0574412
0.07833333333333334,0.0231628,0.0586014
0.08,0.0236346,0.059754
0.08166666666666667,0.0241414,0.0609278
0.08333333333333333,0.0246574,0.062117
0.085,0.0251618,0.0632988
0.08666666666666667,0.0256608,0.0644546
0.08833333333333333,0.0261808,0.0656176
0.09,0.0266624,0.0668336
0.09166666666666666,0.0271816,0.068026
0.09333333333333334,0.0276852,0.0691578
0.095,0.028195,0.0703346
0.09666666666666666,0.0286958,0.0714492
0.09833333333333333,0.0291988,0.0725678
0.1,0.0297004,0.0737294
0.10166666666666667,0.030198,0.0749192
0.10333333333333333,0.0307146,0.0760564
0.105,0.0312426,0.0771958
0.10666666666666667,0.0317226,0.0783236
0.10833333333333334,0.032248,0.0794644
0.11,0.0327574,0.0806196
0.11166666666666666,0.0332614,0.0817252
0.11333333333333333,0.0337614,0.0828818
0.115,0.0342902,0.0840284
0.11666666666666667,0.034803,0.085143
0.11833333333333333,0.0353092,0.086254
0.12,0.03581,0.087386
0.12166666666666667,0.036356,0.0885202
0.12333333333333334,0.0369018,0.089616
0.125,0.037411,0.0907338
0.12666666666666668,0.0379372,0.0918404
0.12833333333333333,0.0384724,0.092906
0.13,0.03899,0.0939972
0.13166666666666665,0.0395242,0.0951014
0.13333333333333333,0.0400312,0.0961878
0.135,0.0405566,0.097277
0.13666666666666666,0.0410618,0.0983994
0.13833333333333334,0.0415638,0.0994614
0.14,0.0420508,0.1005684
0.14166666666666666,0.0425666,0.1016344
0.14333333333333334,0.0430998,0.102723
0.145,0.0436152,0.1037802
0.14666666666666667,0.0441188,0.1048648
0.14833333333333334,0.0446494,0.1059218
0.15,0.045157,0.107018
0.15166666666666667,0.0456682,0.1080636
0.15333333333333332,0.0461656,0.109113
0.155,0.0466948,0.1101678
0.15666666666666668,0.0472068,0.11126
0.15833333333333333,0.0477222,0.112299
0.16,0.0482326,0.11335
0.16166666666666665,0.04874,0.1143808
0.16333333333333333,0.0492444,0.115474
0.165,0.04974,0.1165212
0.16666666666666666,0.0502504,0.1175532
0.16833333333333333,0.0507462,0.1186034
0.17,0.0512634,0.1196412
0.17166666666666666,0.0517852,0.1206666
0.17333333333333334,0.0522992,0.121717
0.175,0.0528256,0.1227722
0.17666666666666667,0.05333,0.1237924
0.17833333333333334,0.0538584,0.1247988
0.18,0.0543544,0.1258262
0.18166666666666667,0.054868,0.1268304
0.18333333333333332,0.055375,0.1278736
0.185,0.0558986,0.1289276
0.18666666666666668,0.056409,0.1299624
0.18833333333333332,0.0569338,0.1310246
0.19,0.0574378,0.1320444
0.19166666666666668,0.0579798,0.1330784
0.19333333333333333,0.0585054,0.1341048
0.195,0.059037,0.1351378
0.19666666666666666,0.0595534,0.1361188
0.19833333333333333,0.060046,0.1371348
0.2,0.0605874,0.1381576
0.20166666666666666,0.061107,0.139166
0.20333333333333334,0.0616118,0.1401666
0.205,0.0621502,0.141174
0.20666666666666667,0.0626618,0.1422056
0.20833333333333334,0.0631996,0.143143
0.21,0.0637148,0.1441392
0.21166666666666667,0.0642288,0.1451324
0.21333333333333335,0.0647432,0.1461004
0.215,0.065249,0.1471128
0.21666666666666667,0.0657802,0.1481176
0.21833333333333332,0.0663136,0.1491124
0.22,0.066851,0.1501028
0.22166666666666668,0.0673956,0.15109
0.22333333333333333,0.0679014,0.1520138
0.225,0.0684284,0.1530176
0.22666666666666666,0.0689624,0.1539426
0.22833333333333333,0.0694904,0.1549196
0.23,0.0700268,0.1559036
0.23166666666666666,0.0705496,0.1568656
0.23333333333333334,0.0710836,0.1578442
0.235,0.0716122,0.1587754
0.23666666666666666,0.07214,0.159744
0.23833333333333334,0.0726602,0.160692
0.24,0.0731812,0.1616482
0.24166666666666667,0.0737246,0.1626272
0.24333333333333335,0.0742672,0.163574
0.245,0.0748254,0.1645176
0.24666666666666667,0.075346,0.1654686
0.24833333333333332,0.0758612,0.1664176
0.25,0.0763976,0.1673712
0.25166666666666665,0.0769178,0.168334
0.25333333333333335,0.077456,0.1693032
0.255,0.0779956,0.1702424
0.25666666666666665,0.0785518,0.171174
0.25833333333333336,0.0790946,0.1721074
0.26,0.0796228,0.1730138
0.26166666666666666,0.0801788,0.173954
0.2633333333333333,0.080688,0.1748668
0.265,0.0812398,0.175809
0.26666666666666666,0.0817618,0.1767458
0.2683333333333333,0.082292,0.1776412
0.27,0.0828464,0.1785952
0.27166666666666667,0.0833988,0.1795146
0.2733333333333333,0.0839356,0.1804164
0.275,0.08449,0.181352
0.27666666666666667,0.0850202,0.1822672
0.2783333333333333,0.085557,0.1831604
