DG,Order_1,DG_limiter,QBDRAP
0.2183622457886523,0.2183622457886523,0.2183622457886523,0.21970921805579371
-0.022787026104298884,0.16265120874963349,0.18781703971364294,0.12062789921657167
-0.42935697778230886,0.12130244110081653,0.18851897474484436,0.022109579360192866
-1.175965147949767,0.08760540479626373,0.18851834992408784,-0.07362146621854924
-1.4717325725686512,0.05952858071903751,0.1886363550705758,-0.16814689926648904
-1.8575729801729346,0.03348434570674758,0.1885885745068434,-0.2604742421106771
-2.0476115327396847,0.010838939448820816,0.18913982880344427,-0.34927717676466613
-2.1949285699347048,-0.010568644132048312,0.18919053720917284,-0.4336974486299783
-2.4516697804631193,-0.0302438133059461,0.18914324654774092,-0.513385251927825
-2.516496892639161,-0.04874115420038515,0.1890404984420935,-0.5883408253010632
-2.656145587966944,-0.06630655395418251,0.1890601578196659,-0.6587824623143315
