DG,DG_limit,Order_1,QBDRAP
1.3109019016772534,1.3109019016772534,1.3109019016772534,1.3205430941879315
0.04728969639855706,0.32355482963498816,0.5695261656223789,0.4746864582070311
0.030750755729893994,0.33794458463199806,0.369214397298905,0.23957618290209995
0.021002968227044522,0.3468010918087697,0.27460405180699765,0.15021187734537256
0.019192424688800995,0.34964297466041067,0.21936202569183433,0.10791250289155797
0.017570448172167775,0.34836896853517635,0.18342449213556888,0.083802900059689
0.015590731144258766,0.3495628644607307,0.15910678287849592,0.06850387677377928
0.015652987545458456,0.3510450543639931,0.14127929642490378,0.05835906396259388
0.014056534839232854,0.3512252691961193,0.1275591656019713,0.05123973811639403
0.014263616055683468,0.35439295169712937,0.11663899540561443,0.04594606345344483
0.013303467075091249,0.3509426641195215,0.10772169016279322,0.04177507254884124
