dg1,dg2,order13,qbdrap4
0.028172666070001087,0.028172666070001087,0.028172666070001087,0.023264659136613276
0.0031341515996494637,0.022962931931051526,0.016074368908898073,0.016276403233047347
0.0017772111755511451,0.0242404245672297,0.01167342244877516,0.009264275397738667
0.0011411360307168508,0.025034452183630963,0.009317218628272433,0.005925421662002032
0.0008531983347485755,0.02535450041983489,0.00778865631413485,0.004139082993447299
0.0006688600577429732,0.0254963297633155,0.006708460643963926,0.003073501367286792
0.0005519496994527432,0.025517686191838362,0.005912177561521385,0.002373252236257302
0.0004732098716456773,0.025526313588950435,0.005311458059322716,0.0018784747187963967
0.00042554301294623205,0.025540169815055108,0.004821018005395049,0.0015789098316312533
0.00038876019989797647,0.025516889255071267,0.004415434602020084,0.0013878357055502263
0.0003593792137869756,0.02551750469123174,0.004084713534652585,0.0012432928232435025
