dg1,dg2,order13,qbdrap4
0.028810538051087173,0.028810538051087173,0.028810538051087173,0.023565289747353352
0.0036232935476143173,0.023575154665340055,0.016684428092204842,0.016867830242631266
0.002279123882363762,0.024853210443518348,0.01228568676668013,0.009850790120127411
0.0016274641934765103,0.025647367116713428,0.009924508492384198,0.006504931101160684
0.0012695141038703032,0.025966573508307285,0.008392289635784094,0.004707523266719192
0.0010483789458000019,0.026110617379834947,0.0073089958214839655,0.0036308198111510035
0.0009029796994527549,0.026130404076436315,0.006516432781148243,0.002925415525854709
0.0008233840503675482,0.02614028259293859,0.005896228071578455,0.0024320396369232208
0.0007855613163914047,0.02615401085892928,0.005403538142851092,0.0020711568634694476
0.0007565809313820199,0.02613146030445355,0.00500538295842236,0.001802524229924303
0.0007445711212836311,0.026132203669594838,0.0046676456435521835,0.0015972577583599377
