dg1,dg2,order13,qbdrap4
-0.3047320585830946,-0.3047320585830946,-0.3047320585830946,-0.29454953289349844
-0.3635250219192212,-0.33513812447571717,-0.33120438176145406,-0.3454894670807015
-0.36711531477340203,-0.33314130158396205,-0.3453348954001418,-0.3638599116427014
-0.3660355978647874,-0.3319915596522378,-0.3522450541883042,-0.37086998774343943
